gene_name,locus,"fitness_HC, HL","fitness_HC, IL","fitness_HC, LL","fitness_HC, LL, -N","fitness_HC, LL, +FL","fitness_HC, LL, +G","fitness_LC, IL","fitness_LC, LL","fitness_LC, LL, +D, +G","fitness_LC, LL, +FL","fitness_LC, LL, +G","padj_HC, HL","padj_HC, IL","padj_HC, LL","padj_HC, LL, -N","padj_HC, LL, +FL","padj_HC, LL, +G","padj_LC, IL","padj_LC, LL","padj_LC, LL, +D, +G","padj_LC, LL, +FL","padj_LC, LL, +G"
slr1302,slr1302,1.052094977472004,-1.3528316922711265,-1.7567001026628697,-1.8892128928712304,-1.9103196950277985,-0.2525970746031454,0.07800319744330038,-0.7404893063499286,0.18539588172924978,-0.09359290806962191,0.01418948621828296,0.004020937266418331,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.05527311886102049,0.5855014855702158,0.5286509518120504,0.5178997691987359,0.9802837854269991,0.992901874310207
spoT slr1325,slr1325,-0.3324654782801355,-0.6736229279625393,-0.5767214867686132,-0.5098165800793232,-0.9858870367085526,-2.337987310013999,-0.5460476723813543,-1.0964582082190706,-1.5357381945198534,-0.9080185116432973,-2.387124238449363,0.18401816485574327,0.034744837581252665,0.014083483557811425,0.029459542953574815,0.006587971806264779,0.004832320398327476,0.7843182347971369,0.007309760103329909,0.018189016467424886,0.9142132278732592,0.004448826711058086
atpD atpB slr1329,slr1329,-7.261775561493764,-4.745340225422053,-4.709549859337258,-4.52807032289161,-5.813392214032679,-6.007671375327142,-2.7790449680375957,-6.142022924094223,-6.413757607034071,-3.171880910652102,-4.766715606441232,0.004020937266418331,0.0043484734210247535,0.004973069790996957,0.007698425592679098,0.006216837501904205,0.0038861357297089037,0.008277819295821496,0.004453316100481262,0.0039036595260570415,0.04544416605187052,0.0037293329286874413
atpC atpE slr1330,slr1330,-3.600550275685848,-3.9042212986513216,-3.644614696881753,-3.851308609189255,-2.5958636599208456,-3.1438270061267906,-2.0981938685106423,-3.051311226854285,-3.361272964751146,-3.110554651318887,-3.486601250765612,0.06807135383634881,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004751057746756022,0.0038861357297089037,0.0046234741971317795,0.004566261884164599,0.0039036595260570415,0.004700433867676903,0.0037293329286874413
ymxG,slr1331,-2.4984079809199184,-0.8163518805712995,-0.21504281697996083,-0.26199014163002454,-0.0561724709187071,-2.480327673996255,-1.1222056252903188,-1.298835787133845,-2.1604324435724997,0.11624929283130474,-1.9816693459454706,0.004088220595580033,0.04092740309742497,0.47903478705476604,0.27869402996957665,0.7359519959753238,0.0041504660932357475,0.02172976746410348,0.007079724220710441,0.008889645195456472,0.9553620739702349,0.011310964819074246
slr1334,slr1334,-1.3263447377817368,-1.503715775465851,-0.8550134608955479,-1.4731847436699448,-0.7536193061890787,-1.53535162295161,-2.23667507212292,-0.5349084394606669,-1.2666827438502102,-1.4247876928958703,-1.7205427340535668,0.05455180669409624,0.029175759783148566,0.056694085470418175,0.08903698197793632,0.20998616906777437,0.0350409164829756,0.08035228169644555,0.66758636531705,0.0071420125511591605,0.22531475337504642,0.00790671874441074
ccaA icfA slr1347,slr1347,-1.886825810232191,-3.0489825765416483,-1.93890639926206,-2.0152903589383184,-1.8575517737287524,-1.898759501074374,-2.108344828296109,-2.0309585285553777,-1.3330627827516013,-1.9010258324130958,-2.101755901846751,0.004088220595580033,0.00639305370990939,0.187762182430143,0.022314280521921352,0.14444997443481247,0.02246172119734498,0.06313756226175864,0.07486493018913043,0.022195939025850462,0.06835295311083843,0.008488117103644888
cysE slr1348,slr1348,-1.3198024261907086,-1.427138142860162,-2.2653438481945116,-1.824577465405259,-1.518922749364909,-1.6098069147894198,-2.862075411758601,-1.4913949409953917,-1.8514780572683551,-2.609938301201405,-1.9529664316784292,0.018808421527029884,0.04512614260409497,0.009564176028520667,0.05422232506063816,0.057696497046229714,0.01727525683666735,0.05238452987544712,0.08816841885015071,0.033442701519671346,0.07818126518146637,0.02667918164103876
pgi slr1349,slr1349,-1.5532111133538704,-2.444605061862152,-3.077671565445881,-2.667839531699013,-3.41556136525165,-2.017424399260773,-1.508409475539686,-0.3033164590748012,-2.4399588228231486,-1.9051678460720216,-1.6113338815885523,0.16676661097923967,0.26478499950048706,0.833451233645878,0.7781660513762576,0.9535657681127109,0.643517786681331,0.547856682805129,0.34197940110438924,0.0069104468862155695,0.9868094049131826,0.9580673730078624
desA slr1350,slr1350,-0.26529563348946783,-0.6296080351726512,-1.6715402580450098,-0.26724384144597985,-1.1364107057997734,-1.476850717262231,0.22266022662357893,-0.5217557763443044,-1.416015661512693,-0.6031714885489269,-0.6616726594763572,0.9721864924133998,0.0144745051358985,0.004910422863203976,0.17781633747010178,0.004751057746756022,0.004920391531405003,0.9894900009895216,0.16136447314863903,0.0064733950414772486,0.009896017907034392,0.03388708950466402
rps1A slr1356,slr1356,-3.3313654379528876,-2.714627853200884,-2.589502283244875,-2.2836890348159993,-2.6388512714723578,-3.087561122509922,-0.6257437408136388,-3.643842535334233,-2.4292951858251786,-1.720635064067744,-3.128746116570813,0.004964800699912887,0.00523273901472795,0.014083483557811425,0.03505136961231243,0.008258424894169591,0.004534940509245463,0.3042822491930299,0.004453316100481262,0.004086853293721614,0.03952501474065359,0.0037293329286874413
bioB slr1364,slr1364,-2.9875537624348456,-2.5415522310046277,-2.228439078758779,-2.12587180771937,-2.340021820259081,-2.8492252602524704,-2.459894923062549,-2.485784387157051,-2.553634357143187,-1.7548309181677284,-2.9773090546399894,0.004020937266418331,0.004494568139967496,0.04224633031642024,0.07662846244238217,0.11748341256661997,0.0038861357297089037,0.005325703334373028,0.00773902587602451,0.00396203681817978,0.088252584748844,0.0037293329286874413
bioY,slr1365,-1.7214394772121366,-1.4472703220993366,0.0685231833311198,-0.4025160639520553,-0.2632015633618213,-2.071589919113868,-0.8006219209901178,-1.1615682655432487,-1.6979978549937333,-0.0649308447186214,-1.8159973487495658,0.004450270223411904,0.04512614260409497,0.25275144400204214,0.9743628127874224,0.6048527786200121,0.6629692500083476,0.14028424230483405,0.15789483309288813,0.06744648770818956,0.801872640309366,0.2280331841043362
