sgRNA	readcount	timepoint	induction	sample
Entry72_95	427	0h	u	1
acs_48	101	0h	u	1
slr0971_90	95	0h	u	1
sll0721_66	98	0h	u	1
slr1298_129	167	0h	u	1
sll1926_36	112	0h	u	1
slr1232_36	1	0h	u	1
slr1702_15	2	0h	u	1
slr1077_48	1	0h	u	1
Entry581_42	281	0h	u	1
sll0936_26	173	0h	u	1
sll5006_238	405	0h	u	1
Entry55_2	1	0h	u	1
ssr0692_52	242	0h	u	1
Entry574_92	124	0h	u	1
sll0182_50	133	0h	u	1
Entry1922_57	1	0h	u	1
Entry101_113	1	0h	u	1
sll0875_11	348	0h	u	1
Entry713_60	416	0h	u	1
Entry1430_24	125	0h	u	1
sll1472_13	39	0h	u	1
slr0479_108	135	0h	u	1
capA_31	1	0h	u	1
Entry2102_50	63	0h	u	1
slr5101_19	117	0h	u	1
Entry159_37	947	0h	u	1
sll0485_4	46	0h	u	1
Entry160_116	304	0h	u	1
hypE_16	332	0h	u	1
slr1885_14	174	0h	u	1
slr2000_40	197	0h	u	1
ssr3304_70	180	0h	u	1
sll0539_82	1	0h	u	1
slr1895_51	133	0h	u	1
sll0772_51	41	0h	u	1
ycf45_14	153	0h	u	1
ycf22_9	81	0h	u	1
slr1041_10	146	0h	u	1
Entry549_34	66	0h	u	1
sll0487_7	265	0h	u	1
Entry1943_53	188	0h	u	1
sll0670_9	163	0h	u	1
Entry301_45	1	0h	u	1
ssr1175_134	347	0h	u	1
ssr5092_25	75	0h	u	1
slr1230_73	174	0h	u	1
galE2_4	152	0h	u	1
trx_45	483	0h	u	1
ssl8008_53	214	0h	u	1
slr1028_49	377	0h	u	1
slr2115_235	3	0h	u	1
Entry1225_1	1	0h	u	1
slr0179_58	3	0h	u	1
ccmK2_76	144	0h	u	1
Entry1823_68	133	0h	u	1
slr5082_428	57	0h	u	1
dnaK2_40	2054	0h	u	1
Entry439_1	84	0h	u	1
Entry48_75	897	0h	u	1
slr1787_48	92	0h	u	1
Entry711_21	206	0h	u	1
Entry1174_99	252	0h	u	1
icfA2_63	141	0h	u	1
slr0064_46	105	0h	u	1
rpiB_4	152	0h	u	1
slr0356_9	64	0h	u	1
fecD_7	187	0h	u	1
nrtA_43	330	0h	u	1
Entry1347_27	291	0h	u	1
slr1628_47	226	0h	u	1
slr0919_42	105	0h	u	1
sll0871_19	134	0h	u	1
slr1929_51	249	0h	u	1
Entry234_0	185	0h	u	1
sll0985_30	327	0h	u	1
fabG2_83	194	0h	u	1
slr0871_23	125	0h	u	1
Entry1525_51	305	0h	u	1
sll1306_55	2	0h	u	1
apqZ_172	98	0h	u	1
sll0284_8	202	0h	u	1
arsC_64	67	0h	u	1
hypC_10	2	0h	u	1
Entry676_44	188	0h	u	1
Entry466_6	2	0h	u	1
sll1884_3	84	0h	u	1
slr0556_41	141	0h	u	1
arsA_20	167	0h	u	1
Entry1204_74	1	0h	u	1
Entry1756_79	160	0h	u	1
Entry1000_8	353	0h	u	1
sll0098_18	104	0h	u	1
Entry1842_40	456	0h	u	1
slr1186_13	92	0h	u	1
Entry381_6	131	0h	u	1
slr0872_18	116	0h	u	1
slr1866_214	4	0h	u	1
sll0360_87	287	0h	u	1
sll0702_20	239	0h	u	1
sll1946_36	302	0h	u	1
Entry1210_56	619	0h	u	1
sll0047_38	223	0h	u	1
sll0315_63	1378	0h	u	1
sll1737_63	1	0h	u	1
sll0909_364	328	0h	u	1
ssr6062_24	2	0h	u	1
slr1378_21	238	0h	u	1
lim_77	1	0h	u	1
slr1522_55	194	0h	u	1
ssr2087_58	1	0h	u	1
Entry71_31	269	0h	u	1
degT_20	177	0h	u	1
sll1123_45	611	0h	u	1
slr1635_63	1378	0h	u	1
slr6028_22	185	0h	u	1
sll0486_201	2	0h	u	1
sll7067_91	234	0h	u	1
slr1978_21	116	0h	u	1
dapA_33	178	0h	u	1
slr0149_25	1	0h	u	1
sll0230_90	2	0h	u	1
slr0314_3	74	0h	u	1
sll0274_70	98	0h	u	1
slr1336_45	160	0h	u	1
sll0887_22	12	0h	u	1
pleD_88	289	0h	u	1
slr0222_17	409	0h	u	1
slr1203_86	123	0h	u	1
slr0214_4	327	0h	u	1
slr1634_79	314	0h	u	1
mntB_148	120	0h	u	1
Entry751_29	107	0h	u	1
Entry1945_47	1	0h	u	1
sll1950_56	115	0h	u	1
sll1702_10	29	0h	u	1
slr0977_94	581	0h	u	1
trpC_27	1	0h	u	1
Entry837_20	270	0h	u	1
slr1471_143	53	0h	u	1
pchR_4	362	0h	u	1
slr0042_55	119	0h	u	1
slr0941_45	1	0h	u	1
Entry1113_8	221	0h	u	1
ssl1378_39	432	0h	u	1
Entry338_38	310	0h	u	1
comEc_8	175	0h	u	1
sll2011_11	105	0h	u	1
slr0667_282	384	0h	u	1
Entry822_38	539	0h	u	1
sll1560_48	9	0h	u	1
Entry1796_42	251	0h	u	1
sll1999_169	296	0h	u	1
sll1271_144	134	0h	u	1
ubiH_19	1	0h	u	1
proC_55	105	0h	u	1
sll0609_20	168	0h	u	1
sll1916_46	304	0h	u	1
slr5118_266	93	0h	u	1
sll1459_16	350	0h	u	1
sll1263_16	106	0h	u	1
slr1533_9	362	0h	u	1
Entry1107_0	1	0h	u	1
slr2124_67	222	0h	u	1
sir_11	230	0h	u	1
Entry1136_29	207	0h	u	1
mutT_53	248	0h	u	1
slr1413_62	83	0h	u	1
sll1086_11	364	0h	u	1
Entry228_57	1	0h	u	1
slr1437_23	146	0h	u	1
Entry1320_37	407	0h	u	1
sll1084_7	142	0h	u	1
Entry1130_62	206	0h	u	1
Entry1877_84	314	0h	u	1
Entry1814_67	98	0h	u	1
sll0103_32	81	0h	u	1
sqdB_118	122	0h	u	1
Entry334_7	277	0h	u	1
Entry10_4	159	0h	u	1
slr0545_20	46	0h	u	1
Entry1670_2	4	0h	u	1
sll1080_76	3	0h	u	1
ssr2806_20	1	0h	u	1
sll5104_92	300	0h	u	1
zam_93	182	0h	u	1
thrA_69	2	0h	u	1
Entry12_101	81	0h	u	1
slr0013_74	1	0h	u	1
ssl7074_49	39	0h	u	1
ssr3452_7	300	0h	u	1
sll0095_18	241	0h	u	1
sll1276_97	174	0h	u	1
sll1222_49	119	0h	u	1
rpl1_68	227	0h	u	1
Entry1790_43	213	0h	u	1
ycf37_91	1	0h	u	1
trxM_82	154	0h	u	1
ftsH3_12	319	0h	u	1
sll1945_19	1	0h	u	1
ssr1175_97	426	0h	u	1
Entry13_33	102	0h	u	1
sll0477_87	1	0h	u	1
slr0240_24	110	0h	u	1
Entry1127_47	158	0h	u	1
slr1854_84	112	0h	u	1
gltA_53	207	0h	u	1
Entry1338_56	145	0h	u	1
Entry763_104	1	0h	u	1
Entry226_54	302	0h	u	1
Entry797_51	608	0h	u	1
slr7088_79	109	0h	u	1
Entry181_28	1	0h	u	1
Entry1700_82	161	0h	u	1
rpl19_19	14	0h	u	1
slr2070_23	92	0h	u	1
slr1152_34	457	0h	u	1
Entry401_76	164	0h	u	1
Entry1985_6	168	0h	u	1
Entry215_116	113	0h	u	1
Entry205_27	92	0h	u	1
livG_4	113	0h	u	1
Entry240_42	364	0h	u	1
Entry240_43	444	0h	u	1
fabZ_27	202	0h	u	1
Entry1984_55	395	0h	u	1
slr1865_61	166	0h	u	1
cobU_22	118	0h	u	1
ssl3615_7	2	0h	u	1
sll1973_23	1	0h	u	1
Entry1472_54	178	0h	u	1
Entry704_73	1	0h	u	1
ssl5095_92	229	0h	u	1
sll0665_212	3188	0h	u	1
ssr1041_60	185	0h	u	1
Entry872_154	2	0h	u	1
Entry525_0	141	0h	u	1
ssl1533_29	161	0h	u	1
Entry1687_54	101	0h	u	1
Entry836_70	1	0h	u	1
Entry1959_82	3	0h	u	1
Entry1910_43	77	0h	u	1
sll1888_9	174	0h	u	1
slr0078_98	403	0h	u	1
sll1765_10	134	0h	u	1
petM_4	1	0h	u	1
exoD_53	215	0h	u	1
ggtA_160	328	0h	u	1
slr1613_208	90	0h	u	1
Entry387_48	88	0h	u	1
Entry1316_24	539	0h	u	1
Entry1531_9	310	0h	u	1
slr5110_95	149	0h	u	1
Entry2044_8	60	0h	u	1
slr0179_34	1	0h	u	1
Entry1187_23	57	0h	u	1
slr1612_7	219	0h	u	1
Entry1498_7	747	0h	u	1
slr1257_98	1	0h	u	1
slr6097_330	1	0h	u	1
slr1888_51	503	0h	u	1
SyR5_39	288	0h	u	1
sphS_124	94	0h	u	1
gmhA_55	523	0h	u	1
sll0208_22	196	0h	u	1
sll1106_61	158	0h	u	1
sll0163_59	335	0h	u	1
slr1896_14	234	0h	u	1
Entry180_0	108	0h	u	1
sll1022_37	123	0h	u	1
ssr7036_110	1	0h	u	1
slr1229_61	183	0h	u	1
slr2079_51	3	0h	u	1
rpl31_3	114	0h	u	1
secY_22	165	0h	u	1
sll0702_4	2	0h	u	1
slr1034_22	316	0h	u	1
proS_70	1	0h	u	1
ssr0756_84	124	0h	u	1
sll1530_118	3	0h	u	1
Entry1572_45	223	0h	u	1
ntcA_27	177	0h	u	1
sll1542_37	182	0h	u	1
ssl6023_8	276	0h	u	1
Entry1277_9	2	0h	u	1
Entry1416_6	334	0h	u	1
Entry400_107	101	0h	u	1
slr1530_53	140	0h	u	1
Entry1725_21	276	0h	u	1
Entry231_60	148	0h	u	1
Entry1132_33	5	0h	u	1
Entry1759_64	232	0h	u	1
Entry955_68	413	0h	u	1
Entry991_57	203	0h	u	1
sll0462_56	1	0h	u	1
sll1102_22	145	0h	u	1
Entry174_21	1	0h	u	1
Entry2044_63	196	0h	u	1
sll0818_137	93	0h	u	1
ppc_15	178	0h	u	1
nrtD3_25	237	0h	u	1
slr0980_110	130	0h	u	1
ycf47_77	219	0h	u	1
sll1763_11	207	0h	u	1
Entry1778_46	121	0h	u	1
sll0839_37	109	0h	u	1
sll1329_10	1	0h	u	1
Entry1304_106	134	0h	u	1
sll1466_52	172	0h	u	1
Entry906_49	219	0h	u	1
Entry591_30	382	0h	u	1
sll0933_74	204	0h	u	1
ppa_18	1	0h	u	1
slr0287_104	330	0h	u	1
slr0569_89	127	0h	u	1
Entry1389_36	1	0h	u	1
Entry413_88	106	0h	u	1
ureD_76	53	0h	u	1
slr0573_206	314	0h	u	1
ssl7007_57	196	0h	u	1
slr0668_139	94	0h	u	1
Entry1268_32	299	0h	u	1
slr1946_38	57	0h	u	1
Entry1488_99	1	0h	u	1
Entry1488_98	1	0h	u	1
Entry909_43	516	0h	u	1
ssl2069_43	212	0h	u	1
sll1559_33	1	0h	u	1
Entry1830_67	140	0h	u	1
Entry1507_129	427	0h	u	1
Entry2075_41	193	0h	u	1
glcD_25	295	0h	u	1
slr0541_28	2	0h	u	1
sll0803_8	69	0h	u	1
slr1661_23	2	0h	u	1
slr0698_58	161	0h	u	1
Entry6_36	631	0h	u	1
Entry449_9	107	0h	u	1
sll1601_23	150	0h	u	1
Entry98_70	441	0h	u	1
Entry1791_90	202	0h	u	1
Entry1774_15	186	0h	u	1
trpE2_75	2	0h	u	1
Entry82_108	81	0h	u	1
sll1305_8	150	0h	u	1
Entry1145_124	249	0h	u	1
Entry1536_101	171	0h	u	1
Entry71_64	255	0h	u	1
Entry1568_123	214	0h	u	1
lipA_4	363	0h	u	1
msrA2_46	185	0h	u	1
Entry159_18	304	0h	u	1
apcC_41	3	0h	u	1
Entry160_135	947	0h	u	1
slr0121_10	1	0h	u	1
tig_10	2	0h	u	1
Entry1666_35	146	0h	u	1
ndbB_58	172	0h	u	1
sll8006_13	1	0h	u	1
slr2042_6	2	0h	u	1
sll0034_35	156	0h	u	1
sll0624_62	140	0h	u	1
cbaB_16	178	0h	u	1
moaA_36	128	0h	u	1
Entry770_62	1	0h	u	1
slr1586_125	30	0h	u	1
slr6044_94	2	0h	u	1
slr1431_16	515	0h	u	1
blaOXA-3_66	201	0h	u	1
slr0337_58	274	0h	u	1
sll0023_6	208	0h	u	1
Entry629_15	523	0h	u	1
Entry1203_23	222	0h	u	1
sll0036_77	265	0h	u	1
Entry528_9	123	0h	u	1
Entry1751_29	187	0h	u	1
ssr6083_16	4	0h	u	1
ssl2781_10	252	0h	u	1
sll0986_236	367	0h	u	1
slr1025_82	150	0h	u	1
amiA3_49	25	0h	u	1
slr6037_80	136	0h	u	1
Entry79_49	131	0h	u	1
Entry548_45	195	0h	u	1
Entry474_2	2	0h	u	1
slr0067_32	52	0h	u	1
slr2008_143	211	0h	u	1
sll2006_48	123	0h	u	1
sll5050_34	144	0h	u	1
slr6075_17	202	0h	u	1
Entry1634_72	219	0h	u	1
slr0722_32	191	0h	u	1
hemD_40	337	0h	u	1
Entry83_169	1	0h	u	1
Entry220_47	224	0h	u	1
Entry596_26	120	0h	u	1
slr6065_53	415	0h	u	1
ssr1155_44	93	0h	u	1
slr0148_4	237	0h	u	1
Entry146_6	195	0h	u	1
modA_29	1	0h	u	1
pykF2_17	107	0h	u	1
Entry1599_38	4	0h	u	1
Entry243_0	200	0h	u	1
Entry851_0	66	0h	u	1
slr0554_24	219	0h	u	1
sll0478_97	219	0h	u	1
fur_10	215	0h	u	1
slr6073_9	705	0h	u	1
sll1984_211	8	0h	u	1
thrC2_22	2	0h	u	1
slr1449_18	314	0h	u	1
ndhK2_41	68	0h	u	1
sll0503_29	48	0h	u	1
Entry2073_49	174	0h	u	1
sll1880_112	136	0h	u	1
hitB_23	220	0h	u	1
Entry1553_57	38	0h	u	1
Entry728_63	241	0h	u	1
slr6081_58	692	0h	u	1
Entry1999_32	177	0h	u	1
Entry1608_61	90	0h	u	1
sll0529_100	2	0h	u	1
slr1992_3	282	0h	u	1
ssl1552_163	291	0h	u	1
slr0354_26	168	0h	u	1
Entry176_29	100	0h	u	1
Entry949_57	158	0h	u	1
Entry1743_3	211	0h	u	1
ftrC_109	332	0h	u	1
slr8045_73	213	0h	u	1
Entry1163_50	271	0h	u	1
slr1929_130	163	0h	u	1
Entry985_114	145	0h	u	1
ssl0242_28	1	0h	u	1
slr0252_19	343	0h	u	1
Entry423_48	117	0h	u	1
slr1609_25	5	0h	u	1
Entry1333_46	623	0h	u	1
im30_32	198	0h	u	1
slr1568_6	210	0h	u	1
rpoC1_7	4	0h	u	1
gnd_76	253	0h	u	1
Entry99_0	705	0h	u	1
slr1626_27	1	0h	u	1
exbB_4	449	0h	u	1
Entry144_23	110	0h	u	1
slr1301_163	1	0h	u	1
ssr2972_58	239	0h	u	1
Entry433_34	94	0h	u	1
slr1742_74	288	0h	u	1
ssl3712_26	409	0h	u	1
slr1964_96	284	0h	u	1
Entry1989_57	113	0h	u	1
sll1203_51	394	0h	u	1
slr2013_81	3	0h	u	1
slr1826_61	216	0h	u	1
Entry761_74	293	0h	u	1
glbN_154	3	0h	u	1
Entry1675_58	525	0h	u	1
fda_15	84	0h	u	1
Entry1675_51	342	0h	u	1
cbiP_61	74	0h	u	1
leuA_19	200	0h	u	1
Entry970_48	253	0h	u	1
ziaA_61	199	0h	u	1
slr1100_103	183	0h	u	1
Entry205_5	62	0h	u	1
slr0157_225	1	0h	u	1
sll0315_48	9	0h	u	1
Entry326_83	336	0h	u	1
talB_14	183	0h	u	1
slr0944_19	264	0h	u	1
Entry724_0	124	0h	u	1
sll0489_37	661	0h	u	1
slr1174_12	1	0h	u	1
Entry382_43	145	0h	u	1
slr0038_26	84	0h	u	1
sll0403_176	204	0h	u	1
Entry1394_71	2	0h	u	1
slr0069_8	201	0h	u	1
leuC_13	1	0h	u	1
sll0162_65	97	0h	u	1
slr1616_71	364	0h	u	1
Entry21_29	292	0h	u	1
slr1712_40	326	0h	u	1
Entry1085_43	247	0h	u	1
Entry1136_44	607	0h	u	1
Entry368_43	2	0h	u	1
slr6103_40	1	0h	u	1
ssr8047_23	106	0h	u	1
Entry1054_1	183	0h	u	1
sll1638_53	283	0h	u	1
Entry785_50	102	0h	u	1
recQ_53	74	0h	u	1
cbiB_87	1	0h	u	1
slr2010_11	323	0h	u	1
slr1524_134	2917	0h	u	1
sll0228_55	266	0h	u	1
pyrC2_13	240	0h	u	1
sll5066_46	194	0h	u	1
slr1936_97	14	0h	u	1
slr0495_6	126	0h	u	1
sll0608_18	175	0h	u	1
Entry140_24	155	0h	u	1
Entry1974_49	1	0h	u	1
sll0201_264	14	0h	u	1
Entry1613_26	214	0h	u	1
sll7066_108	1	0h	u	1
sll1930_264	14	0h	u	1
sll0095_33	156	0h	u	1
atp1_39	2	0h	u	1
ubiA_7	220	0h	u	1
Entry1666_7	219	0h	u	1
slr0666_76	317	0h	u	1
Entry421_16	122	0h	u	1
sll0790_152	143	0h	u	1
Entry998_3	158	0h	u	1
sll1258_23	275	0h	u	1
sll1429_215	67	0h	u	1
Entry1245_93	102	0h	u	1
Entry821_16	80	0h	u	1
rpl1_40	269	0h	u	1
slr1117_56	266	0h	u	1
Entry32_89	455	0h	u	1
Entry268_58	240	0h	u	1
slr6108_311	268	0h	u	1
slr1084_35	148	0h	u	1
slr1690_75	208	0h	u	1
Entry2021_56	190	0h	u	1
slr5058_40	371	0h	u	1
Entry934_107	268	0h	u	1
Entry1407_2	95	0h	u	1
Entry467_93	137	0h	u	1
Entry523_117	221	0h	u	1
Entry887_42	131	0h	u	1
Entry741_37	1	0h	u	1
Entry1574_23	216	0h	u	1
dsbD_133	133	0h	u	1
slr0937_151	302	0h	u	1
sll0699_97	14	0h	u	1
slr0695_16	71	0h	u	1
Entry554_36	3	0h	u	1
slr0267_100	200	0h	u	1
sll1292_28	1	0h	u	1
slr1148_8	110	0h	u	1
Entry1917_2	1	0h	u	1
Entry1917_3	54	0h	u	1
slr0285_65	89	0h	u	1
slr1270_82	110	0h	u	1
sll0787_144	3	0h	u	1
Entry1097_105	2	0h	u	1
Entry1470_38	1	0h	u	1
Entry401_19	1	0h	u	1
ssr2227_58	1	0h	u	1
Entry1104_55	2	0h	u	1
Entry880_30	196	0h	u	1
Entry440_88	1	0h	u	1
sll0678_113	238	0h	u	1
lysS_4	277	0h	u	1
slr0453_10	1	0h	u	1
Entry524_50	87	0h	u	1
Entry344_82	122	0h	u	1
pstC2_30	2	0h	u	1
sll5079_35	136	0h	u	1
Entry1182_58	634	0h	u	1
Entry1045_70	181	0h	u	1
ssr1041_47	149	0h	u	1
psaK2_105	114	0h	u	1
slr1334_12	104	0h	u	1
Entry1408_0	2	0h	u	1
Entry1687_31	174	0h	u	1
sll1897_4	1	0h	u	1
Entry696_80	726	0h	u	1
purA_35	291	0h	u	1
sll1041_44	84	0h	u	1
kdpB_58	1	0h	u	1
Entry1692_5	1	0h	u	1
sll0651_264	14	0h	u	1
rpl29_9	46	0h	u	1
slr0443_65	136	0h	u	1
slr0815_35	485	0h	u	1
slr0397_22	284	0h	u	1
Entry890_68	207	0h	u	1
Entry2057_9	38	0h	u	1
Entry1815_0	130	0h	u	1
ssr1528_73	109	0h	u	1
frdA_55	96	0h	u	1
slr1585_204	38	0h	u	1
sll0545_34	504	0h	u	1
sll0585_35	49	0h	u	1
Entry2068_24	378	0h	u	1
sphS_105	135	0h	u	1
gumB_15	150	0h	u	1
Entry505_41	292	0h	u	1
Entry1570_22	1003	0h	u	1
recN_167	535	0h	u	1
efp_74	346	0h	u	1
Entry1637_106	216	0h	u	1
rfbW_37	369	0h	u	1
sll1285_80	112	0h	u	1
secY_44	150	0h	u	1
Entry1930_21	333	0h	u	1
sll1446_53	331	0h	u	1
sll0925_59	2	0h	u	1
sll0471_7	273	0h	u	1
sll0146_124	205	0h	u	1
Entry1991_9	160	0h	u	1
sll0689_24	116	0h	u	1
sll0267_15	166	0h	u	1
sll0700_264	14	0h	u	1
slr6072_69	3	0h	u	1
Entry30_2	226	0h	u	1
slr1417_10	195	0h	u	1
psaA_15	73	0h	u	1
sll1979_21	129	0h	u	1
Entry311_79	289	0h	u	1
sll6036_288	221	0h	u	1
groES_13	60	0h	u	1
ssr2130_8	147	0h	u	1
Entry1589_74	2	0h	u	1
sll0249_8	97	0h	u	1
folE_4	51	0h	u	1
Entry1811_5	135	0h	u	1
slr0249_27	217	0h	u	1
slr0593_157	1	0h	u	1
Entry2057_45	141	0h	u	1
slr1926_27	156	0h	u	1
Entry1597_30	168	0h	u	1
Entry1446_65	246	0h	u	1
Entry1998_37	2	0h	u	1
ssl7007_72	349	0h	u	1
Entry1191_50	153	0h	u	1
sll1913_4	138	0h	u	1
ssl5025_55	203	0h	u	1
Entry1924_29	279	0h	u	1
cobW_11	2	0h	u	1
sll0069_4	95	0h	u	1
slr1936_134	2917	0h	u	1
sll0381_3	150	0h	u	1
ycf21_69	151	0h	u	1
slr7091_59	1	0h	u	1
Entry924_29	76	0h	u	1
ccmM_67	217	0h	u	1
sll0180_16	136	0h	u	1
Entry678_44	286	0h	u	1
Entry678_46	5	0h	u	1
Entry1830_49	454	0h	u	1
Entry1237_9	110	0h	u	1
Entry603_0	203	0h	u	1
sll1186_10	1	0h	u	1
sll1773_25	622	0h	u	1
Entry1190_41	741	0h	u	1
Entry2100_15	260	0h	u	1
Entry1304_76	149	0h	u	1
Entry157_37	376	0h	u	1
sll0654_4	114	0h	u	1
phbC_188	2	0h	u	1
sll1954_53	259	0h	u	1
Entry1328_5	1	0h	u	1
mntB_25	79	0h	u	1
slr0377_9	1	0h	u	1
Entry594_49	187	0h	u	1
slr6067_32	401	0h	u	1
Entry1859_116	505	0h	u	1
Entry1181_34	65	0h	u	1
Entry1706_66	485	0h	u	1
Entry4_19	110	0h	u	1
sll0088_31	122	0h	u	1
sll0497_61	154	0h	u	1
slr0881_25	161	0h	u	1
sbpA_85	48	0h	u	1
Entry1320_4	3	0h	u	1
slr5022_76	1	0h	u	1
sll0484_19	199	0h	u	1
slr1301_58	1	0h	u	1
slr0688_53	140	0h	u	1
slr1813_70	154	0h	u	1
slr0887_63	606	0h	u	1
Entry304_37	191	0h	u	1
Entry1133_50	60	0h	u	1
slr1866_95	1	0h	u	1
rpoB_8	303	0h	u	1
sll5028_25	3	0h	u	1
pfkA2_50	320	0h	u	1
Entry210_1	39	0h	u	1
sll0513_58	120	0h	u	1
sll1830_17	262	0h	u	1
slr6084_8	464	0h	u	1
Entry1249_2	570	0h	u	1
Entry812_33	1	0h	u	1
slr7095_68	150	0h	u	1
ssl3573_63	1	0h	u	1
Entry1121_78	511	0h	u	1
rpl15_21	514	0h	u	1
Entry1434_82	566	0h	u	1
ssr1480_20	146	0h	u	1
petE_23	165	0h	u	1
kpsT_19	133	0h	u	1
Entry987_46	144	0h	u	1
sll0174_45	85	0h	u	1
slr7010_42	118	0h	u	1
Entry987_43	150	0h	u	1
metH_20	62	0h	u	1
sll2006_20	254	0h	u	1
Entry1399_23	1	0h	u	1
thiG_10	99	0h	u	1
Entry1891_53	105	0h	u	1
ssr6078_6	758	0h	u	1
slr0864_5	212	0h	u	1
Entry857_29	385	0h	u	1
Entry648_32	2	0h	u	1
Entry253_3	184	0h	u	1
ycf40_11	226	0h	u	1
slr0725_61	167	0h	u	1
ponA_50	156	0h	u	1
sll7069_19	1	0h	u	1
slr1494_6	137	0h	u	1
Entry49_22	2	0h	u	1
spoIID_43	1	0h	u	1
Entry637_41	155	0h	u	1
Entry1111_62	167	0h	u	1
rps17_81	1	0h	u	1
Entry730_47	164	0h	u	1
pet112_54	169	0h	u	1
dcoH_35	351	0h	u	1
slr0655_9	225	0h	u	1
psbJ_46	1	0h	u	1
slr0913_97	138	0h	u	1
sll7067_140	1	0h	u	1
sll0737_16	1	0h	u	1
slr0380_14	390	0h	u	1
todF_10	232	0h	u	1
accD_57	139	0h	u	1
glyQ_111	1	0h	u	1
Entry199_23	117	0h	u	1
dnaA_31	129	0h	u	1
sll0040_46	164	0h	u	1
slr2119_54	112	0h	u	1
prk_40	373	0h	u	1
slr0978_70	2	0h	u	1
slr1186_52	182	0h	u	1
slr2018_112	181	0h	u	1
Entry2014_54	33	0h	u	1
Entry1403_56	171	0h	u	1
sll0775_18	204	0h	u	1
cobN_21	1	0h	u	1
purB_16	1	0h	u	1
Entry456_27	286	0h	u	1
slr0324_15	155	0h	u	1
Entry758_117	91	0h	u	1
Entry1881_29	118	0h	u	1
slr6057_18	84	0h	u	1
slr0531_72	106	0h	u	1
Entry1270_45	365	0h	u	1
Entry1658_21	214	0h	u	1
ycf24_37	40	0h	u	1
sll0282_106	208	0h	u	1
slr1959_209	247	0h	u	1
Entry1677_36	275	0h	u	1
sll0485_17	108	0h	u	1
sll1608_15	182	0h	u	1
sll5052_142	1	0h	u	1
sll1488_60	1	0h	u	1
Entry1261_48	152	0h	u	1
sll0039_28	123	0h	u	1
sll1632_38	91	0h	u	1
ssl0738_130	76	0h	u	1
Entry2002_35	193	0h	u	1
slr1826_40	153	0h	u	1
amiA3_28	2	0h	u	1
slr5127_126	55	0h	u	1
Entry1963_87	95	0h	u	1
Entry391_9	229	0h	u	1
slr0145_14	215	0h	u	1
rnhA_11	173	0h	u	1
Entry391_4	176	0h	u	1
slr1684_204	233	0h	u	1
slr0729_28	123	0h	u	1
fus3_8	319	0h	u	1
sll0800_72	288	0h	u	1
slr0868_20	153	0h	u	1
slr0152_46	718	0h	u	1
sll0863_21	136	0h	u	1
glk_86	195	0h	u	1
sll0147_37	388	0h	u	1
slr8026_62	212	0h	u	1
sll0588_66	266	0h	u	1
sll2009_16	4	0h	u	1
Entry1214_62	256	0h	u	1
Entry1003_23	307	0h	u	1
slr0573_64	134	0h	u	1
Entry373_81	125	0h	u	1
Entry168_18	149	0h	u	1
sll0793_130	101	0h	u	1
Entry1886_50	510	0h	u	1
murD_34	296	0h	u	1
sll1652_16	135	0h	u	1
Entry195_22	308	0h	u	1
dnaX and dnaZ_37	432	0h	u	1
slr1790_22	287	0h	u	1
Entry1128_69	321	0h	u	1
slr0322_12	150	0h	u	1
Entry142_42	124	0h	u	1
slr0007_10	406	0h	u	1
slr1902_193	4	0h	u	1
slr0877_16	1	0h	u	1
Entry841_104	1	0h	u	1
slr0863_13	159	0h	u	1
sll1698_30	198	0h	u	1
sll5066_67	112	0h	u	1
sll7086_14	261	0h	u	1
slr0320_11	2	0h	u	1
purH_41	92	0h	u	1
sll0896_42	154	0h	u	1
sll1091_23	116	0h	u	1
Entry424_125	67	0h	u	1
Entry1165_38	1	0h	u	1
slr0143_13	152	0h	u	1
slr0348_37	213	0h	u	1
sll1001_23	79	0h	u	1
sll1791_212	362	0h	u	1
slr0700_82	218	0h	u	1
suhB_46	1	0h	u	1
ssr2806_62	127	0h	u	1
Entry191_67	311	0h	u	1
Entry170_45	525	0h	u	1
prc_88	80	0h	u	1
iutA_52	226	0h	u	1
Entry1968_8	55	0h	u	1
slr1116_84	113	0h	u	1
sll1054_7	1	0h	u	1
ssl7004_82	179	0h	u	1
Entry256_49	215	0h	u	1
petM_52	266	0h	u	1
hemE_40	5	0h	u	1
eno_68	433	0h	u	1
slr0613_37	165	0h	u	1
slr0264_20	2	0h	u	1
dnaJ_33	103	0h	u	1
Entry1846_60	512	0h	u	1
slr1409_87	1	0h	u	1
chlI_48	143	0h	u	1
slr0955_55	210	0h	u	1
Entry1168_33	1	0h	u	1
slr0725_5	77	0h	u	1
Entry1688_38	159	0h	u	1
ssl0769_75	371	0h	u	1
slr0695_34	80	0h	u	1
sll0763_76	120	0h	u	1
Entry126_39	196	0h	u	1
Entry2036_29	157	0h	u	1
sll1916_33	217	0h	u	1
Entry1894_30	116	0h	u	1
slr0489_7	134	0h	u	1
Entry1375_50	136	0h	u	1
dgt_22	206	0h	u	1
Entry1375_53	2	0h	u	1
sll0169_39	116	0h	u	1
slr1537_32	113	0h	u	1
slr8021_78	207	0h	u	1
gdhB_8	143	0h	u	1
napC_32	3	0h	u	1
sll1254_84	1	0h	u	1
ssl0769_127	124	0h	u	1
nadC_24	121	0h	u	1
Entry1776_48	142	0h	u	1
sll0810_48	2	0h	u	1
