sgRNA	readcount	timepoint	induction	sample
slr1409_202	151	30d	i	2
slr1053_41	169	30d	i	2
sll1681_103	169	30d	i	2
aslB_28	114	30d	i	2
Entry411_32	197	30d	i	2
Entry612_6	384	30d	i	2
Entry1727_39	138	30d	i	2
Entry2054_28	261	30d	i	2
Entry369_26	13	30d	i	2
slr1577_29	403	30d	i	2
slr6006_13	1	30d	i	2
Entry1567_78	2	30d	i	2
sll0157_10	351	30d	i	2
nblA_16	22	30d	i	2
Entry1858_64	147	30d	i	2
sll0710_266	180	30d	i	2
slr1772_47	197	30d	i	2
slr0681_33	813	30d	i	2
sll0419_39	170	30d	i	2
slr0593_106	317	30d	i	2
sll1220_20	4	30d	i	2
rfbC_55	143	30d	i	2
slr0920_14	186	30d	i	2
sll8002_4	12	30d	i	2
sll0743_209	3	30d	i	2
slr0303_43	298	30d	i	2
Entry175_45	225	30d	i	2
slr1127_48	4	30d	i	2
sll0518_36	2	30d	i	2
glnN_35	5	30d	i	2
sll0327_46	5	30d	i	2
slr1983_72	128	30d	i	2
slr1862_37	162	30d	i	2
cbiT_21	35	30d	i	2
slr1924_10	89	30d	i	2
sll1089_120	398	30d	i	2
sll0827_22	2	30d	i	2
Entry985_35	7	30d	i	2
Entry1001_2	6	30d	i	2
Entry706_61	426	30d	i	2
Entry2103_6	2	30d	i	2
Entry1529_0	23	30d	i	2
sll1483_50	389	30d	i	2
slr0116_4	2	30d	i	2
fus4_94	3	30d	i	2
Entry253_45	57	30d	i	2
panC/kcy_67	134	30d	i	2
slr2123_22	293	30d	i	2
groEL_10	1	30d	i	2
ndhF3_22	336	30d	i	2
ssl5100_24	4	30d	i	2
sll0359_94	1	30d	i	2
Entry1064_59	168	30d	i	2
sll5059_37	94	30d	i	2
gidA2_26	27	30d	i	2
sll8012_27	23	30d	i	2
slr0881_79	32	30d	i	2
Entry1415_43	224	30d	i	2
ssl5068_140	798	30d	i	2
slr5093_64	140	30d	i	2
Entry593_45	67	30d	i	2
sll0249_19	555	30d	i	2
aroE_29	1	30d	i	2
slr0666_89	7	30d	i	2
Entry1305_52	255	30d	i	2
sll1524_37	151	30d	i	2
Entry1647_27	548	30d	i	2
sll0565_21	48	30d	i	2
sll0822_19	11	30d	i	2
cbiA_67	6	30d	i	2
slr6049_160	75	30d	i	2
sll1613_22	9	30d	i	2
Entry219_48	5	30d	i	2
sll1960_58	81	30d	i	2
sll1496_46	85	30d	i	2
Entry1292_24	538	30d	i	2
slr1484_34	122	30d	i	2
Entry924_15	393	30d	i	2
sll8006_60	197	30d	i	2
slr1895_26	12	30d	i	2
cbaB_49	134	30d	i	2
sll5075_74	195	30d	i	2
slr1293_5	2	30d	i	2
Entry606_192	272	30d	i	2
ndhF2_192	164	30d	i	2
Entry1133_67	2	30d	i	2
llaI.2_200	134	30d	i	2
ssr2067_93	11	30d	i	2
Entry1135_22	296	30d	i	2
pfkA2_65	1020	30d	i	2
sll1611_62	88	30d	i	2
petB_85	2	30d	i	2
sll0685_43	24	30d	i	2
Entry735_88	20	30d	i	2
slr0575_50	295	30d	i	2
sll1563_171	90	30d	i	2
Entry711_2	175	30d	i	2
Entry1713_43	3	30d	i	2
Entry2117_63	30	30d	i	2
Entry1034_67	5	30d	i	2
slr1958_16	4	30d	i	2
murZ_22	18	30d	i	2
sll0317_49	84	30d	i	2
slr7092_40	10	30d	i	2
Entry1033_52	103	30d	i	2
Entry839_51	137	30d	i	2
sll0261_6	6	30d	i	2
sll0552_6	726	30d	i	2
sarA_73	5	30d	i	2
Entry156_45	265	30d	i	2
slr6068_32	22	30d	i	2
Entry394_70	1	30d	i	2
sll0686_73	8	30d	i	2
Entry1327_84	518	30d	i	2
Entry220_30	19	30d	i	2
slr2015_67	115	30d	i	2
folP_34	11	30d	i	2
Entry979_26	95	30d	i	2
Entry1077_99	158	30d	i	2
Entry1077_98	1	30d	i	2
rpl36_41	34	30d	i	2
Entry165_31	22	30d	i	2
sll1697_10	531	30d	i	2
Entry2118_102	215	30d	i	2
ndbB_82	177	30d	i	2
slr1762_54	254	30d	i	2
pfkA_31	1011	30d	i	2
sll0762_93	6	30d	i	2
Entry236_1	248	30d	i	2
slr1776_48	6	30d	i	2
Entry51_9	67	30d	i	2
ssl0511_54	9	30d	i	2
slr5021_6	4	30d	i	2
ctpA_85	143	30d	i	2
sll1437_211	65	30d	i	2
hliA2_4	5	30d	i	2
Entry570_114	893	30d	i	2
sll1940_68	244	30d	i	2
sll0036_25	1	30d	i	2
Entry1636_3	2	30d	i	2
Entry437_24	435	30d	i	2
ssl5091_24	13	30d	i	2
ssl2781_40	499	30d	i	2
Entry625_34	1	30d	i	2
Entry1732_9	37	30d	i	2
Entry1276_31	155	30d	i	2
Entry768_42	554	30d	i	2
ssl1552_8	3	30d	i	2
sll1121_53	409	30d	i	2
sll1693_57	108	30d	i	2
Entry1180_9	9	30d	i	2
Entry19_7	312	30d	i	2
ssl1046_82	5	30d	i	2
sll0314_67	61	30d	i	2
Entry759_2	2	30d	i	2
Entry759_3	206	30d	i	2
slr6087_163	460	30d	i	2
Entry1646_96	58	30d	i	2
sll1606_27	166	30d	i	2
slr0668_98	6	30d	i	2
agp_91	229	30d	i	2
slr0612_43	20	30d	i	2
Entry710_15	110	30d	i	2
slr0001_25	127	30d	i	2
Entry1953_15	169	30d	i	2
slr7008_63	1010	30d	i	2
Entry1307_0	87	30d	i	2
Entry1677_0	40	30d	i	2
sll1469_165	1	30d	i	2
ssl5070_31	14	30d	i	2
lipA2_31	9	30d	i	2
sll0834_109	413	30d	i	2
Entry2044_8	31	30d	i	2
Entry1955_71	1	30d	i	2
Entry1403_74	16	30d	i	2
sll0938_79	23	30d	i	2
slr0989_52	171	30d	i	2
spoT_21	10	30d	i	2
sll1262_12	3	30d	i	2
ssl5096_30	249	30d	i	2
slr6057_49	5	30d	i	2
Entry277_1	525	30d	i	2
slr0544_53	21	30d	i	2
Entry1187_127	368	30d	i	2
slr6066_21	1056	30d	i	2
slr0313_36	4	30d	i	2
Entry1738_17	144	30d	i	2
umuC_74	135	30d	i	2
Entry1535_33	166	30d	i	2
Entry1346_50	12	30d	i	2
slr0050_40	11	30d	i	2
slr1182_88	215	30d	i	2
Entry1883_38	579	30d	i	2
sll1063_9	98	30d	i	2
Entry2092_49	135	30d	i	2
sll0601_6	78	30d	i	2
sll1845_12	7	30d	i	2
slr0863_25	8	30d	i	2
ponA_119	310	30d	i	2
slr7061_57	64	30d	i	2
Entry2047_6	66	30d	i	2
Entry992_34	122	30d	i	2
Entry1819_42	74	30d	i	2
slr1971_43	126	30d	i	2
Entry26_41	65	30d	i	2
slr2124_6	2	30d	i	2
sll1878_21	2	30d	i	2
sll0536_10	375	30d	i	2
Entry1745_128	4	30d	i	2
Entry1213_129	156	30d	i	2
slr0619_38	429	30d	i	2
sll0777_198	9	30d	i	2
ssl3615_87	112	30d	i	2
Entry407_81	17	30d	i	2
sll0236_37	4	30d	i	2
Entry665_13	197	30d	i	2
Entry713_111	227	30d	i	2
Entry2033_61	346	30d	i	2
speB_24	143	30d	i	2
Entry337_38	140	30d	i	2
Entry110_7	317	30d	i	2
sll0273_38	6	30d	i	2
Entry1466_29	217	30d	i	2
sll6109_226	2	30d	i	2
fecB2_67	86	30d	i	2
Entry780_32	263	30d	i	2
sll0418_3	223	30d	i	2
Entry809_4	212	30d	i	2
slr0630_126	136	30d	i	2
ssl2148_39	178	30d	i	2
Entry416_35	643	30d	i	2
sll1596_174	166	30d	i	2
ssl0788_95	195	30d	i	2
accB_101	3	30d	i	2
slr1384_127	97	30d	i	2
slr1270_118	123	30d	i	2
ssl5065_111	298	30d	i	2
slr1303_62	38	30d	i	2
slr1748_37	436	30d	i	2
Entry1053_53	403	30d	i	2
sll1590_75	162	30d	i	2
Entry1501_59	56	30d	i	2
slr5038_29	4	30d	i	2
dctP_61	147	30d	i	2
rfbW_138	287	30d	i	2
pcnB_64	18	30d	i	2
slr1903_106	164	30d	i	2
slr1143_15	29	30d	i	2
Entry766_75	176	30d	i	2
Entry1777_2	150	30d	i	2
Entry498_94	170	30d	i	2
sll0230_38	238	30d	i	2
sll1924_6	85	30d	i	2
sll1680_31	86	30d	i	2
slr0587_7	158	30d	i	2
sll5049_7	4	30d	i	2
Entry880_60	21	30d	i	2
Entry669_62	2	30d	i	2
pilT2_141	2	30d	i	2
slr1853_38	824	30d	i	2
fhuA_7	230	30d	i	2
slr0311_273	2	30d	i	2
acp_60	1	30d	i	2
slr0806_34	109	30d	i	2
slr1343_52	2	30d	i	2
gspE2_21	8	30d	i	2
Entry1353_5	341	30d	i	2
slr0306_93	30	30d	i	2
rpl5_47	21	30d	i	2
sll0335_20	248	30d	i	2
sll0281_7	35	30d	i	2
purL_31	28	30d	i	2
slr5087_97	6	30d	i	2
Entry1317_88	15	30d	i	2
Entry915_39	566	30d	i	2
Entry1811_34	84	30d	i	2
slr0420_44	616	30d	i	2
slr0455_85	2	30d	i	2
slr0443_18	304	30d	i	2
gltB_3	636	30d	i	2
slr0876_64	39	30d	i	2
slr1573_48	7	30d	i	2
slr6110_112	503	30d	i	2
Entry1809_30	275	30d	i	2
sll1178_100	12	30d	i	2
pknA3_42	131	30d	i	2
Entry1494_62	164	30d	i	2
Entry610_14	10	30d	i	2
Entry1657_30	308	30d	i	2
Entry1939_49	6	30d	i	2
gap1_94	207	30d	i	2
sll1108_17	480	30d	i	2
sll0932_4	4	30d	i	2
sll7056_71	75	30d	i	2
sll1092_208	1	30d	i	2
Entry1704_23	3	30d	i	2
sll1672_121	227	30d	i	2
sll8040_37	3	30d	i	2
morR_60	4	30d	i	2
slr0209_54	15	30d	i	2
Entry8_22	148	30d	i	2
Entry912_21	285	30d	i	2
Entry731_28	224	30d	i	2
slr0105_25	102	30d	i	2
slr1288_10	239	30d	i	2
ssr0109_46	68	30d	i	2
Entry323_45	6	30d	i	2
sll5062_49	9	30d	i	2
Entry745_66	85	30d	i	2
Entry310_43	3	30d	i	2
slr0514_22	139	30d	i	2
sll1433_15	347	30d	i	2
Entry1822_4	110	30d	i	2
Entry1822_0	42	30d	i	2
Entry667_29	157	30d	i	2
slr1095_4	8	30d	i	2
slr1343_4	93	30d	i	2
slr0363_15	2	30d	i	2
Entry1425_43	598	30d	i	2
Entry1390_23	21	30d	i	2
Entry1439_80	283	30d	i	2
Entry1254_8	91	30d	i	2
ssl5125_74	97	30d	i	2
sll1390_22	2	30d	i	2
slr0106_51	90	30d	i	2
sll1219_10	209	30d	i	2
sll0615_187	118	30d	i	2
slr0345_49	8	30d	i	2
slr0366_4	636	30d	i	2
Entry1303_31	14	30d	i	2
Entry827_15	208	30d	i	2
slr0516_20	252	30d	i	2
slr0992_14	77	30d	i	2
Entry88_8	8	30d	i	2
slr0459_54	4	30d	i	2
sll0269_53	49	30d	i	2
slr1946_38	56	30d	i	2
slr2004_5	336	30d	i	2
sll1461_32	37	30d	i	2
sll1716_451	111	30d	i	2
sdhB_143	184	30d	i	2
lepA_11	7	30d	i	2
sll0778_24	213	30d	i	2
Entry800_42	8	30d	i	2
Entry825_96	153	30d	i	2
slr1565_13	6	30d	i	2
Entry825_95	203	30d	i	2
sll1730_7	3	30d	i	2
slr2002_83	253	30d	i	2
Entry1591_29	385	30d	i	2
Entry1517_64	143	30d	i	2
pntA_4	16	30d	i	2
Entry231_60	116	30d	i	2
ycf33_16	140	30d	i	2
Entry1697_48	87	30d	i	2
Entry1702_66	32	30d	i	2
minE_61	94	30d	i	2
Entry1290_49	327	30d	i	2
slr5024_66	1	30d	i	2
slr6033_247	1	30d	i	2
glyS_3	1	30d	i	2
ribA_10	8	30d	i	2
slr1950_13	44	30d	i	2
Entry1701_9	2	30d	i	2
Entry1853_30	4	30d	i	2
ssr2554_67	60	30d	i	2
Entry1006_111	5	30d	i	2
Entry750_80	3	30d	i	2
galE3_28	16	30d	i	2
rps11_27	3	30d	i	2
ycf21_31	15	30d	i	2
slr2113_264	104	30d	i	2
sll1400_63	4	30d	i	2
Entry1423_47	983	30d	i	2
Entry1932_36	335	30d	i	2
sll0185_14	167	30d	i	2
ndhD2_15	372	30d	i	2
Entry435_51	327	30d	i	2
Entry660_38	11	30d	i	2
sll1240_93	3	30d	i	2
Entry1872_23	9	30d	i	2
sll0180_46	32	30d	i	2
slr5119_466	12	30d	i	2
glgP2_52	107	30d	i	2
slr0381_103	27	30d	i	2
Entry640_28	18	30d	i	2
ssr2611_4	12	30d	i	2
otsA_26	418	30d	i	2
Entry656_27	339	30d	i	2
sll0309_68	3	30d	i	2
Entry705_3	235	30d	i	2
sll0395_71	224	30d	i	2
sll1483_31	118	30d	i	2
Entry1089_54	140	30d	i	2
sll0744_42	212	30d	i	2
slr0325_9	262	30d	i	2
ssl1923_17	170	30d	i	2
Entry325_43	670	30d	i	2
panC/kcy_44	10	30d	i	2
slr0782_52	433	30d	i	2
groEL_35	31	30d	i	2
Entry1273_10	128	30d	i	2
sll0359_78	12	30d	i	2
Entry2007_63	186	30d	i	2
sll1835_91	5	30d	i	2
slr6075_4	194	30d	i	2
slr0103_19	449	30d	i	2
glgX_21	344	30d	i	2
sll1849_54	683	30d	i	2
sll8032_43	69	30d	i	2
sll0822_75	5	30d	i	2
sll0553_55	55	30d	i	2
apt_30	14	30d	i	2
slr1592_130	235	30d	i	2
slr1821_98	100	30d	i	2
bhy_35	441	30d	i	2
slr1437_66	70	30d	i	2
slr1956_19	265	30d	i	2
ssr8013_76	256	30d	i	2
Entry1956_78	228	30d	i	2
ccmM_67	1	30d	i	2
kdtB_29	15	30d	i	2
Entry2093_53	389	30d	i	2
Entry304_48	196	30d	i	2
Entry1517_101	401	30d	i	2
sll1371_12	51	30d	i	2
Entry1922_51	268	30d	i	2
slr8022_7	136	30d	i	2
slr1396_149	3	30d	i	2
slr1557_31	1096	30d	i	2
sppA_14	11	30d	i	2
blaOXA-3_14	171	30d	i	2
sll1563_117	85	30d	i	2
slr8045_134	439	30d	i	2
slr0240_24	147	30d	i	2
slr0960_220	2	30d	i	2
sll0645_60	72	30d	i	2
ssl6035_92	131	30d	i	2
Entry2047_70	308	30d	i	2
slr7023_24	201	30d	i	2
petJ_94	15	30d	i	2
sll0789_454	307	30d	i	2
sll1507_62	294	30d	i	2
Entry1698_4	5	30d	i	2
kpsT_42	137	30d	i	2
ccsA_61	1	30d	i	2
sll1882_6	9	30d	i	2
sll1276_97	9	30d	i	2
nrtD3_25	306	30d	i	2
slr0912_200	31	30d	i	2
Entry1620_3	111	30d	i	2
ssl0426_171	81	30d	i	2
ycf35_25	164	30d	i	2
slr0254_157	477	30d	i	2
ssr5009_61	124	30d	i	2
sll0157_69	140	30d	i	2
slr1236_113	211	30d	i	2
Entry1986_49	6	30d	i	2
sll1505_20	107	30d	i	2
Entry522_7	261	30d	i	2
Entry69_46	230	30d	i	2
ssr2406_25	3	30d	i	2
Entry57_31	204	30d	i	2
Entry57_38	159	30d	i	2
slr2008_109	2	30d	i	2
Entry1826_29	265	30d	i	2
Entry1284_57	331	30d	i	2
prmA_103	183	30d	i	2
sll0010_217	334	30d	i	2
sll0010_216	159	30d	i	2
sll1485_7	234	30d	i	2
Entry475_122	6	30d	i	2
Entry1368_35	27	30d	i	2
sufA_5	7	30d	i	2
Entry1249_41	3	30d	i	2
slr2062_58	527	30d	i	2
Entry1906_47	365	30d	i	2
nCl0710 (CoiR1)_38	1	30d	i	2
sll0266_28	157	30d	i	2
uvrD_3	153	30d	i	2
sll1329_10	6	30d	i	2
Entry839_71	84	30d	i	2
slr2002_16	133	30d	i	2
Entry912_8	168	30d	i	2
slr0930_9	468	30d	i	2
slr0895_25	349	30d	i	2
sll0498_123	75	30d	i	2
sll0446_8	45	30d	i	2
Entry274_62	616	30d	i	2
ndhJ_41	27	30d	i	2
ftrC_16	5	30d	i	2
ssl1046_66	8	30d	i	2
slr2092_83	6	30d	i	2
slr7012_99	10	30d	i	2
rpl11_4	1	30d	i	2
Entry158_23	11	30d	i	2
Entry2089_3	204	30d	i	2
sll0775_49	161	30d	i	2
Entry68_8	64	30d	i	2
Entry697_77	199	30d	i	2
Entry1270_34	4	30d	i	2
Entry379_48	400	30d	i	2
slr0001_42	482	30d	i	2
Entry1956_3	85	30d	i	2
Entry769_57	312	30d	i	2
apcA_43	1	30d	i	2
slr5124_179	223	30d	i	2
Entry418_14	121	30d	i	2
ndhD3_8	127	30d	i	2
cysS_42	5	30d	i	2
Entry1107_90	470	30d	i	2
Entry2017_15	189	30d	i	2
leuD_31	160	30d	i	2
hliA_29	9	30d	i	2
Entry60_0	3	30d	i	2
slr1149_4	4	30d	i	2
sll0494_132	104	30d	i	2
slr1946_82	438	30d	i	2
Entry994_16	240	30d	i	2
psbN_49	525	30d	i	2
sll0854_40	6	30d	i	2
Entry844_36	17	30d	i	2
Entry1167_87	182	30d	i	2
lipB_4	1	30d	i	2
ziaA_13	6	30d	i	2
ssr0256_95	676	30d	i	2
Entry60_54	3	30d	i	2
slr0944_65	2	30d	i	2
mutT_9	114	30d	i	2
Entry1997_87	133	30d	i	2
ntcB_82	116	30d	i	2
sll1289_28	534	30d	i	2
Entry526_73	6	30d	i	2
slr1395_47	1202	30d	i	2
sll1352_36	172	30d	i	2
accD_26	7	30d	i	2
Entry1250_14	9	30d	i	2
ntpJ_10	194	30d	i	2
sll1526_23	131	30d	i	2
Entry315_63	226	30d	i	2
Entry2016_0	4	30d	i	2
ytfC_13	65	30d	i	2
rpl10_56	5	30d	i	2
murI_58	7	30d	i	2
melB_5	181	30d	i	2
slr0050_28	8	30d	i	2
sll1631_20	131	30d	i	2
sll1011_53	263	30d	i	2
sll0044_16	388	30d	i	2
pxcA_77	7	30d	i	2
spsC_131	97	30d	i	2
nrtD2_85	4	30d	i	2
ssr2406_9	185	30d	i	2
Entry104_66	191	30d	i	2
slr1119_13	169	30d	i	2
Entry852_50	109	30d	i	2
Entry1052_2	179	30d	i	2
Entry760_51	255	30d	i	2
Entry910_51	638	30d	i	2
sll6053_115	12	30d	i	2
Entry348_39	1	30d	i	2
sll0240_37	321	30d	i	2
Entry624_56	34	30d	i	2
slr1340_84	4	30d	i	2
Entry1213_103	72	30d	i	2
slr1951_111	150	30d	i	2
rpoE_13	44	30d	i	2
slr1206_13	521	30d	i	2
sll1135_13	14	30d	i	2
sll7030_86	256	30d	i	2
slr0348_65	166	30d	i	2
dnaJ2_114	72	30d	i	2
slr1182_108	2	30d	i	2
Entry1162_63	354	30d	i	2
cobW_35	1	30d	i	2
slr6095_8	12	30d	i	2
sll0815_26	175	30d	i	2
sll0765_136	216	30d	i	2
slr6043_14	439	30d	i	2
slr0615_42	530	30d	i	2
slr6009_8	14	30d	i	2
nadA_7	3	30d	i	2
Entry840_31	299	30d	i	2
ssl2982_4	3	30d	i	2
sll7043_73	3	30d	i	2
Entry201_1	84	30d	i	2
slr8037_59	155	30d	i	2
slr1116_31	15	30d	i	2
ssr2333_86	235	30d	i	2
dacB2_48	466	30d	i	2
speA_12	9	30d	i	2
sll0470_28	45	30d	i	2
sll1837_147	299	30d	i	2
Entry486_26	13	30d	i	2
slr1324_25	397	30d	i	2
phy_4	316	30d	i	2
slr2084_75	177	30d	i	2
gcvH_15	30	30d	i	2
Entry103_7	83	30d	i	2
Entry1813_8	94	30d	i	2
Entry1813_7	101	30d	i	2
slr0867_91	307	30d	i	2
Entry329_35	76	30d	i	2
Entry1665_32	174	30d	i	2
slr1090_235	298	30d	i	2
malK_38	35	30d	i	2
Entry1144_8	73	30d	i	2
sll0814_169	100	30d	i	2
Entry909_7	8	30d	i	2
Entry909_43	876	30d	i	2
sll0496_25	1	30d	i	2
sll1882_39	305	30d	i	2
sll0245_27	10	30d	i	2
sll0739_4	232	30d	i	2
sll1473_77	14	30d	i	2
Entry1863_33	192	30d	i	2
Entry1853_1	141	30d	i	2
ssr3184_25	21	30d	i	2
Entry1394_1	141	30d	i	2
slr1095_17	94	30d	i	2
phb_12	210	30d	i	2
slr6107_161	317	30d	i	2
Entry994_0	155	30d	i	2
slr2104_46	142	30d	i	2
sll1064_32	6	30d	i	2
slr1623_69	4	30d	i	2
Entry729_20	5	30d	i	2
slr6045_10	317	30d	i	2
Entry130_22	373	30d	i	2
sll1119_25	6	30d	i	2
Entry1641_36	136	30d	i	2
trpG_40	4	30d	i	2
ssr6002_81	155	30d	i	2
cobU_9	5	30d	i	2
sgl0002_12	3	30d	i	2
Entry182_69	5	30d	i	2
slr0876_46	349	30d	i	2
rfbB_106	6	30d	i	2
TU1565 nsiR5_13	238	30d	i	2
sll1582_269	143	30d	i	2
glnH/glnP_23	9	30d	i	2
Entry1145_91	19	30d	i	2
Entry346_30	224	30d	i	2
Entry1125_52	297	30d	i	2
leuB_4	7	30d	i	2
Entry456_7	87	30d	i	2
Entry1544_74	59	30d	i	2
pds_31	4	30d	i	2
pyrC2_24	2	30d	i	2
sll1680_14	3	30d	i	2
sll1870_136	4	30d	i	2
Entry894_6	761	30d	i	2
slr0439_42	10	30d	i	2
Entry815_76	4	30d	i	2
Entry1016_30	71	30d	i	2
ssl8024_46	5	30d	i	2
slr0658_34	109	30d	i	2
slr0280_111	76	30d	i	2
sll0364_6	4	30d	i	2
ycf46_60	4	30d	i	2
Entry340_79	345	30d	i	2
ftsH2_26	5	30d	i	2
sll1863_10	6	30d	i	2
slr7054_32	279	30d	i	2
sll1682_15	72	30d	i	2
sll1738_58	270	30d	i	2
sll0033_61	40	30d	i	2
slr0990_37	2	30d	i	2
sll0317_290	316	30d	i	2
sll0484_19	121	30d	i	2
Entry1225_51	2	30d	i	2
sll0286_79	129	30d	i	2
sll1926_47	4	30d	i	2
Entry464_29	17	30d	i	2
slr6051_82	4	30d	i	2
cpcG_65	7	30d	i	2
glcD_25	238	30d	i	2
Entry662_55	202	30d	i	2
sll1726_24	16	30d	i	2
slr0378_190	100	30d	i	2
slr0345_20	152	30d	i	2
sll0198_21	1	30d	i	2
acp_73	3	30d	i	2
Entry539_63	300	30d	i	2
rps8_34	7	30d	i	2
sll1715_185	133	30d	i	2
Entry1082_101	574	30d	i	2
dnaJ2_39	25	30d	i	2
Entry147_43	140	30d	i	2
desD(des6)_82	44	30d	i	2
ssr1558_97	1	30d	i	2
sll0269_37	154	30d	i	2
Entry519_0	73	30d	i	2
rimI_39	234	30d	i	2
slr2034_14	26	30d	i	2
Entry659_60	126	30d	i	2
ssl0296_95	676	30d	i	2
Entry1970_47	189	30d	i	2
ssl5129_42	3	30d	i	2
slr7082_92	231	30d	i	2
Entry821_1	294	30d	i	2
cbiE_23	9	30d	i	2
rpl21_10	1	30d	i	2
ssl2501_31	46	30d	i	2
Entry62_8	10	30d	i	2
Entry1871_15	155	30d	i	2
slr0286_76	3	30d	i	2
sll0021_11	191	30d	i	2
slr5053_13	6	30d	i	2
ssl0483_28	4	30d	i	2
slr6006_53	552	30d	i	2
sll1618_37	7	30d	i	2
Entry1979_38	98	30d	i	2
slr1272_86	191	30d	i	2
Entry1718_62	2	30d	i	2
slr1566_25	282	30d	i	2
slr6063_210	6	30d	i	2
Entry1626_31	247	30d	i	2
sll0756_21	239	30d	i	2
Entry1626_33	232	30d	i	2
Entry1279_23	10	30d	i	2
Entry1406_50	200	30d	i	2
sll1686_223	164	30d	i	2
slr2045_37	140	30d	i	2
Entry922_56	235	30d	i	2
slr1950_31	1	30d	i	2
Entry1597_44	117	30d	i	2
Entry230_14	167	30d	i	2
slr0655_20	16	30d	i	2
slr2030_52	1	30d	i	2
sll1601_23	230	30d	i	2
slr6068_8	14	30d	i	2
sll1475_109	95	30d	i	2
Entry1110_4	10	30d	i	2
sll5003_13	3	30d	i	2
slr0232_82	206	30d	i	2
ureF_70	174	30d	i	2
Entry1192_71	67	30d	i	2
pyrB_41	29	30d	i	2
ndhD2_37	308	30d	i	2
sll1769_53	147	30d	i	2
sll0426_64	159	30d	i	2
ssr0336_103	7	30d	i	2
slr6029_5	350	30d	i	2
nifJ_23	302	30d	i	2
pleD3_36	73	30d	i	2
Entry863_57	138	30d	i	2
Entry532_37	7	30d	i	2
Entry1444_6	103	30d	i	2
ssl1923_36	4	30d	i	2
cbiC_63	4	30d	i	2
Entry1874_40	390	30d	i	2
rps4_35	2	30d	i	2
phb_55	5	30d	i	2
cysA_104	11	30d	i	2
slr0454_51	423	30d	i	2
Entry2007_82	251	30d	i	2
ycf6_46	7	30d	i	2
sll1236_27	83	30d	i	2
sll1219_47	7	30d	i	2
slr1524_97	125	30d	i	2
sll5123_3	4	30d	i	2
Entry407_87	10	30d	i	2
sll1699_97	107	30d	i	2
Entry577_47	249	30d	i	2
slr2078_44	405	30d	i	2
slr2121_28	6	30d	i	2
Entry1027_35	20	30d	i	2
ssr2062_7	40	30d	i	2
sll1377_31	6	30d	i	2
slr1796_32	3	30d	i	2
rps6_35	32	30d	i	2
slr1813_181	40	30d	i	2
dapB_21	21	30d	i	2
psaB_26	14	30d	i	2
psbA3_14	11	30d	i	2
ndkR_68	23	30d	i	2
slr1924_51	224	30d	i	2
rpl16_76	6	30d	i	2
Entry351_58	668	30d	i	2
Entry775_9	222	30d	i	2
Entry499_26	12	30d	i	2
Entry2019_58	32	30d	i	2
Entry1228_32	34	30d	i	2
slr1667_137	158	30d	i	2
slr7099_370	11	30d	i	2
sll1677_7	4	30d	i	2
slr1557_18	313	30d	i	2
slr5029_150	9	30d	i	2
slr5005_9	192	30d	i	2
sll1119_3	155	30d	i	2
slr8016_132	6	30d	i	2
slr1940_67	135	30d	i	2
isiB_49	17	30d	i	2
slr0586_97	388	30d	i	2
sll5028_45	20	30d	i	2
slr0351_4	137	30d	i	2
slr0523_26	6	30d	i	2
Entry865_50	135	30d	i	2
Entry330_82	161	30d	i	2
Entry1698_5	3	30d	i	2
sll7001_131	6	30d	i	2
Entry946_0	84	30d	i	2
sll1142_51	150	30d	i	2
zntC_13	23	30d	i	2
ssr5009_41	251	30d	i	2
slr6012_27	26	30d	i	2
Entry2095_6	35	30d	i	2
Entry1583_53	215	30d	i	2
slr2046_118	5	30d	i	2
Entry1240_59	282	30d	i	2
Entry189_32	294	30d	i	2
Entry1904_26	94	30d	i	2
Entry804_59	5	30d	i	2
slr1609_84	152	30d	i	2
Entry1457_31	248	30d	i	2
slr0889_7	237	30d	i	2
sll0754_34	5	30d	i	2
ssl1300_49	147	30d	i	2
sll1336_66	134	30d	i	2
ams1_18	7	30d	i	2
Entry937_0	53	30d	i	2
slr2024_44	5	30d	i	2
sll1755_20	8	30d	i	2
Entry2048_34	207	30d	i	2
psaF_54	6	30d	i	2
Entry1278_30	153	30d	i	2
slr2096_294	200	30d	i	2
Entry188_27	512	30d	i	2
Entry1138_16	19	30d	i	2
slr0703_452	614	30d	i	2
slr1039_37	153	30d	i	2
slr0053_4	6	30d	i	2
ssr0657_22	118	30d	i	2
Entry160_135	243	30d	i	2
Entry712_59	2	30d	i	2
ndhJ_61	10	30d	i	2
slr6088_5	350	30d	i	2
slr0533_47	4	30d	i	2
fbp_72	448	30d	i	2
Entry641_117	201	30d	i	2
slr1901_44	214	30d	i	2
fecB_24	42	30d	i	2
Entry2110_37	53	30d	i	2
Entry1649_27	12	30d	i	2
slr1171_8	242	30d	i	2
slr1322_3	409	30d	i	2
slr1019_10	12	30d	i	2
Entry361_99	52	30d	i	2
Entry482_0	581	30d	i	2
pdxJ_34	11	30d	i	2
Entry962_15	1	30d	i	2
Entry2113_21	114	30d	i	2
sll1202_192	32	30d	i	2
Entry2069_43	23	30d	i	2
sll0832_66	1	30d	i	2
Entry1284_71	5	30d	i	2
Entry850_38	817	30d	i	2
sll1634_52	25	30d	i	2
kpsM_52	449	30d	i	2
ndbB_58	57	30d	i	2
sll0224_57	4	30d	i	2
Entry214_20	176	30d	i	2
ssr2078_29	221	30d	i	2
