,gene,reaction_id,reaction_name,reaction_reaction,LB_medium,EX_fru_e_EX_nh4_e,EX_succ_e_EX_nh4_e,EX_formate_e_EX_nh4_e
182,H16_B0706,ACDH4,Acyl dehydratase,2.0 cn_c + h2_c + hcyst_c --> aagcya_c + h_c + hcys__L_c + tcynt_c,0,0,0,0
183,H16_B0706,2H4HMBZP,2-hydroxy-4-hydroxymethylbenzal pyruvate hydratasealdolase,2h4hmbnpyr_c + h2o_c --> 4hmscald_c + pyr_c,0,0,0,0
184,H16_B0706,ACDH3,Acyl dehydratase,2o3e_c + h2o_c --> 4h2ohep_c,0,0,0,0
185,H16_B0706,ACDH5,Acyl dehydratase,6hcecoa_c + h2o_c --> 26dhccoa_c,0,0,0,0
186,H16_B0706,2H3MBZP,2-hydroxy-3-methylbenzalpyruvate hydratase-aldolase,2h3mbzpyr_c + h2o_c --> msalcah_c + pyr_c,0,0,0,0
187,H16_A3307,ACDH1,Acyl dehydratase,gl1coa_c + h2o_c <=> hgcoa_c,0,0,0,0
188,H16_A3307,ACDH8,Acyl dehydratase,4c2o4pent_c + h2o_c --> ppyr_c,0,0,0,0
189,H16_A3307,ACDH2,Acyl dehydratase,2hhpdd_c + h2o_c --> 4h2ohep_c,0,0,0,0
190,H16_A3307,ACDH6,Acyl dehydratase,6checoa_c + h2o_c --> hpimcoa_c,0,0,0,0
191,H16_A3307,2H3CBZP,2-hydroxy-3-carboxybenzalpyruvate hydratase-aldolase,2h3cbzpyr_c + h2o_c --> fsalac_c + pyr_c,0,0,0,0
192,H16_A3307,ACDH7,Acyl dehydratase,4c2hmucsah_c + h2o_c --> 4c4h2oadip_c,0,0,0,0
193,H16_A3307,HYDRTS,Naphthyl-2-methylene-succinyl-CoA hydratase,h2o_c + nap2msuccoa_c --> naphmsuccoa_c,0,0,0,0
194,H16_A3307,ACDH4,Acyl dehydratase,2.0 cn_c + h2_c + hcyst_c --> aagcya_c + h_c + hcys__L_c + tcynt_c,0,0,0,0
195,H16_A3307,2H4HMBZP,2-hydroxy-4-hydroxymethylbenzal pyruvate hydratasealdolase,2h4hmbnpyr_c + h2o_c --> 4hmscald_c + pyr_c,0,0,0,0
196,H16_A3307,ACDH3,Acyl dehydratase,2o3e_c + h2o_c --> 4h2ohep_c,0,0,0,0
197,H16_A3307,ACDH5,Acyl dehydratase,6hcecoa_c + h2o_c --> 26dhccoa_c,0,0,0,0
198,H16_A3307,2H3MBZP,2-hydroxy-3-methylbenzalpyruvate hydratase-aldolase,2h3mbzpyr_c + h2o_c --> msalcah_c + pyr_c,0,0,0,0
199,H16_A2151,ACDH1,Acyl dehydratase,gl1coa_c + h2o_c <=> hgcoa_c,0,0,0,0
200,H16_A2151,ACDH8,Acyl dehydratase,4c2o4pent_c + h2o_c --> ppyr_c,0,0,0,0
201,H16_A2151,ACDH2,Acyl dehydratase,2hhpdd_c + h2o_c --> 4h2ohep_c,0,0,0,0
202,H16_A2151,ACDH6,Acyl dehydratase,6checoa_c + h2o_c --> hpimcoa_c,0,0,0,0
203,H16_A2151,2H3CBZP,2-hydroxy-3-carboxybenzalpyruvate hydratase-aldolase,2h3cbzpyr_c + h2o_c --> fsalac_c + pyr_c,0,0,0,0
204,H16_A2151,ACDH7,Acyl dehydratase,4c2hmucsah_c + h2o_c --> 4c4h2oadip_c,0,0,0,0
205,H16_A2151,HYDRTS,Naphthyl-2-methylene-succinyl-CoA hydratase,h2o_c + nap2msuccoa_c --> naphmsuccoa_c,0,0,0,0
206,H16_A2151,ACDH4,Acyl dehydratase,2.0 cn_c + h2_c + hcyst_c --> aagcya_c + h_c + hcys__L_c + tcynt_c,0,0,0,0
207,H16_A2151,2H4HMBZP,2-hydroxy-4-hydroxymethylbenzal pyruvate hydratasealdolase,2h4hmbnpyr_c + h2o_c --> 4hmscald_c + pyr_c,0,0,0,0
208,H16_A2151,ACDH3,Acyl dehydratase,2o3e_c + h2o_c --> 4h2ohep_c,0,0,0,0
209,H16_A2151,ACDH5,Acyl dehydratase,6hcecoa_c + h2o_c --> 26dhccoa_c,0,0,0,0
210,H16_A2151,2H3MBZP,2-hydroxy-3-methylbenzalpyruvate hydratase-aldolase,2h3mbzpyr_c + h2o_c --> msalcah_c + pyr_c,0,0,0,0
211,H16_A1289,ACDH1,Acyl dehydratase,gl1coa_c + h2o_c <=> hgcoa_c,0,0,0,0
212,H16_A1289,ACDH8,Acyl dehydratase,4c2o4pent_c + h2o_c --> ppyr_c,0,0,0,0
213,H16_A1289,ACDH2,Acyl dehydratase,2hhpdd_c + h2o_c --> 4h2ohep_c,0,0,0,0
214,H16_A1289,ACDH6,Acyl dehydratase,6checoa_c + h2o_c --> hpimcoa_c,0,0,0,0
215,H16_A1289,2H3CBZP,2-hydroxy-3-carboxybenzalpyruvate hydratase-aldolase,2h3cbzpyr_c + h2o_c --> fsalac_c + pyr_c,0,0,0,0
216,H16_A1289,ACDH7,Acyl dehydratase,4c2hmucsah_c + h2o_c --> 4c4h2oadip_c,0,0,0,0
217,H16_A1289,HYDRTS,Naphthyl-2-methylene-succinyl-CoA hydratase,h2o_c + nap2msuccoa_c --> naphmsuccoa_c,0,0,0,0
218,H16_A1289,ACDH4,Acyl dehydratase,2.0 cn_c + h2_c + hcyst_c --> aagcya_c + h_c + hcys__L_c + tcynt_c,0,0,0,0
219,H16_A1289,2H4HMBZP,2-hydroxy-4-hydroxymethylbenzal pyruvate hydratasealdolase,2h4hmbnpyr_c + h2o_c --> 4hmscald_c + pyr_c,0,0,0,0
220,H16_A1289,ACDH3,Acyl dehydratase,2o3e_c + h2o_c --> 4h2ohep_c,0,0,0,0
221,H16_A1289,ACDH5,Acyl dehydratase,6hcecoa_c + h2o_c --> 26dhccoa_c,0,0,0,0
222,H16_A1289,2H3MBZP,2-hydroxy-3-methylbenzalpyruvate hydratase-aldolase,2h3mbzpyr_c + h2o_c --> msalcah_c + pyr_c,0,0,0,0
223,H16_A1069,ACDH1,Acyl dehydratase,gl1coa_c + h2o_c <=> hgcoa_c,0,0,0,0
224,H16_A1069,ACDH8,Acyl dehydratase,4c2o4pent_c + h2o_c --> ppyr_c,0,0,0,0
225,H16_A1069,ACDH2,Acyl dehydratase,2hhpdd_c + h2o_c --> 4h2ohep_c,0,0,0,0
226,H16_A1069,ACDH6,Acyl dehydratase,6checoa_c + h2o_c --> hpimcoa_c,0,0,0,0
227,H16_A1069,2H3CBZP,2-hydroxy-3-carboxybenzalpyruvate hydratase-aldolase,2h3cbzpyr_c + h2o_c --> fsalac_c + pyr_c,0,0,0,0
228,H16_A1069,ACDH7,Acyl dehydratase,4c2hmucsah_c + h2o_c --> 4c4h2oadip_c,0,0,0,0
229,H16_A1069,HYDRTS,Naphthyl-2-methylene-succinyl-CoA hydratase,h2o_c + nap2msuccoa_c --> naphmsuccoa_c,0,0,0,0
230,H16_A1069,ACDH4,Acyl dehydratase,2.0 cn_c + h2_c + hcyst_c --> aagcya_c + h_c + hcys__L_c + tcynt_c,0,0,0,0
231,H16_A1069,2H4HMBZP,2-hydroxy-4-hydroxymethylbenzal pyruvate hydratasealdolase,2h4hmbnpyr_c + h2o_c --> 4hmscald_c + pyr_c,0,0,0,0
232,H16_A1069,ACDH3,Acyl dehydratase,2o3e_c + h2o_c --> 4h2ohep_c,0,0,0,0
233,H16_A1069,ACDH5,Acyl dehydratase,6hcecoa_c + h2o_c --> 26dhccoa_c,0,0,0,0
234,H16_A1069,2H3MBZP,2-hydroxy-3-methylbenzalpyruvate hydratase-aldolase,2h3mbzpyr_c + h2o_c --> msalcah_c + pyr_c,0,0,0,0
235,H16_A1694,HISTD,Histidinol dehydrogenase,h2o_c + histd_c + 2.0 nad_c --> 3.0 h_c + his__L_c + 2.0 nadh_c,0,0,0,0
236,H16_A3416,HISTD,Histidinol dehydrogenase,h2o_c + histd_c + 2.0 nad_c --> 3.0 h_c + his__L_c + 2.0 nadh_c,0,0,0,0
237,H16_A2893,G1PTT,Glucose-1-phosphate thymidylyltransferase,dttp_c + g1p_c --> dtdpglu_c + ppi_c,0,0,0,0
238,H16_A2893,G1PCYTF,Glucose-1-phosphate cytidylyltransferase,ctp_c + g1p_c <=> cdpglc_c + ppi_c,0,0,0,0
239,H16_A1151,PHETA2,Phenylalanine transaminase,akg_c + phe__L_c <=> glu__L_c + phpyr_c,0,0,0,0
240,H16_A1151,TYRTM,Aromatic-amino-acid transaminase,asp__L_c + pphn_c --> Largn_c + oaa_c,0,0,0,0
241,H16_A1151,TYRTA,Tyrosine transaminase,akg_c + tyr__L_c <=> 34hpp_c + glu__L_c,0,0,0,0
242,H16_A1151,UNK2,2-keto-4-methylthiobutyrate transamination,4met2obut_c + glu__L_c --> akg_c + met__L_c,0,0,0,0
243,H16_B1081,PHETA2,Phenylalanine transaminase,akg_c + phe__L_c <=> glu__L_c + phpyr_c,0,0,0,0
244,H16_B1081,TYRTM,Aromatic-amino-acid transaminase,asp__L_c + pphn_c --> Largn_c + oaa_c,0,0,0,0
245,H16_B1081,TYRTA,Tyrosine transaminase,akg_c + tyr__L_c <=> 34hpp_c + glu__L_c,0,0,0,0
246,H16_B1081,UNK2,2-keto-4-methylthiobutyrate transamination,4met2obut_c + glu__L_c --> akg_c + met__L_c,0,0,0,0
247,H16_A0501,IMPC,IMP cyclohydrolase,h2o_c + imp_c <=> fprica_c,0,1,1,1
248,H16_A0501,PRAZCFT,Phosphoribosylamino imidazolecarboxamide formyltransferase,10fthf_c + aicar_c <=> fprica_c + thf_c,0,1,1,1
249,H16_A3415,HSTPT,Histidinol-phosphate transaminase,glu__L_c + imacp_c --> akg_c + hisp_c,0,0,0,0
250,H16_A0793,HSTPT,Histidinol-phosphate transaminase,glu__L_c + imacp_c --> akg_c + hisp_c,0,0,0,0
251,H16_A2464,GLYOX,Hydroxyacylglutathione hydrolase,h2o_c + lgt_s_c --> gthrd_c + h_c + lac__D_c,0,0,0,0
252,H16_A0190,GLYOX,Hydroxyacylglutathione hydrolase,h2o_c + lgt_s_c --> gthrd_c + h_c + lac__D_c,0,0,0,0
253,H16_A1980,GLYOX,Hydroxyacylglutathione hydrolase,h2o_c + lgt_s_c --> gthrd_c + h_c + lac__D_c,0,0,0,0
254,H16_A3582,GLYOX,Hydroxyacylglutathione hydrolase,h2o_c + lgt_s_c --> gthrd_c + h_c + lac__D_c,0,0,0,0
255,H16_A2209,GLYOX,Hydroxyacylglutathione hydrolase,h2o_c + lgt_s_c --> gthrd_c + h_c + lac__D_c,0,0,0,0
256,H16_A3623,GLYOX,Hydroxyacylglutathione hydrolase,h2o_c + lgt_s_c --> gthrd_c + h_c + lac__D_c,0,0,0,0
257,H16_B1083,4HPHED2,4-hydroxyphenylpyruvate dioxygenase,o2_c + phpyr_c --> 2hyoxplac_c + co2_c,0,0,0,0
258,H16_B1083,4HPHED1,4-hydroxyphenylpyruvate dioxygenase,34hpp_c + o2_c --> co2_c + homogen_c,0,0,0,0
259,H16_B1534,ALHD15,Aldehyde dehydrogenase (NAD+),chacald_c + h2o_c + nad_c --> chac_c + 2.0 h_c + nadh_c,0,0,0,0
260,H16_B1534,ALHD9,Aldehyde dehydrogenase (NAD+),5hoxindact_c + h2o_c + nad_c --> 5hoxindoa_c + 2.0 h_c + nadh_c,0,0,0,0
261,H16_B1534,ALHD7,Aldehyde dehydrogenase (NAD+),h2o_c + im4act_c + nad_c --> 2.0 h_c + im4ac_c + nadh_c,0,0,0,0
262,H16_B1534,ALDH,Aldehyde dehydrogenase (NAD+),dglucl_c + 2.0 h2o_c + nad_c <=> glcr_c + 3.0 h_c + nadh_c,0,0,0,0
263,H16_B1534,ALDD2x,"Aldehyde dehydrogenase (acetaldehyde, NAD)",acald_c + h2o_c + nadp_c --> ac_c + 2.0 h_c + nadph_c,0,0,0,0
264,H16_B1534,ALHD12,Aldehyde dehydrogenase (NAD+),bapa_c + h2o_c + nad_c --> bala_c + 2.0 h_c + nadh_c,0,0,0,0
265,H16_B1534,ALHD13,Aldehyde dehydrogenase (NAD+),3chroald_c + h2o_c --> h2_c + h_c + t3chc_c,0,0,0,0
266,H16_B1534,ALHD16,Aldehyde dehydrogenase (NAD+),2p1a_c + h2o_c + nad_c --> 2.0 h_c + nadh_c + ppn_c,0,0,0,0
267,H16_B1534,ALHD14,Aldehyde dehydrogenase (NAD+),c3chroald_c + h2o_c --> c3chroc_c + h2_c + h_c,0,0,0,0
268,H16_B1534,ALHD6,Aldehyde dehydrogenase (NAD+),h2o_c + mmtsa_c + nad_c --> 2.0 h_c + mm_c + nadh_c,0,0,0,0
269,H16_B1534,ALHD1,"Aldehyde dehydrogenase (acetaldehyde, NAD)",acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c,0,0,0,0
270,H16_B1534,ALHD5,Aldehyde dehydrogenase (NAD+),3b1a_c + h2o_c + nad_c --> 3but_c + 2.0 h_c + nadh_c,0,0,0,0
271,H16_B1534,ALHD11,Aldehyde dehydrogenase (NAD+),4abutn_c + h2o_c + nadp_c --> 4abut_c + 2.0 h_c + nadph_c,0,0,0,0
272,H16_B1534,ALHD8,Aldehyde dehydrogenase (NAD+),h2o_c + i3aa_c + nad_c --> 2.0 h_c + i3ac_c + nadh_c,0,0,0,0
273,H16_B1534,ALHD10,Aldehyde dehydrogenase (NAD+),h2o_c + n4aab_c + nad_c --> 4aabut_c + 2.0 h_c + nadh_c,0,0,0,0
274,H16_B1534,ALHD2,Aldehyde dehydrogenase (NAD+),glyald_c + h2o_c + nad_c <=> glyc__R_c + 2.0 h_c + nadh_c,0,0,0,0
275,H16_B0737,ALHD15,Aldehyde dehydrogenase (NAD+),chacald_c + h2o_c + nad_c --> chac_c + 2.0 h_c + nadh_c,0,0,0,0
276,H16_B0737,ALHD9,Aldehyde dehydrogenase (NAD+),5hoxindact_c + h2o_c + nad_c --> 5hoxindoa_c + 2.0 h_c + nadh_c,0,0,0,0
277,H16_B0737,ALHD7,Aldehyde dehydrogenase (NAD+),h2o_c + im4act_c + nad_c --> 2.0 h_c + im4ac_c + nadh_c,0,0,0,0
278,H16_B0737,ALDH,Aldehyde dehydrogenase (NAD+),dglucl_c + 2.0 h2o_c + nad_c <=> glcr_c + 3.0 h_c + nadh_c,0,0,0,0
279,H16_B0737,ALDD2x,"Aldehyde dehydrogenase (acetaldehyde, NAD)",acald_c + h2o_c + nadp_c --> ac_c + 2.0 h_c + nadph_c,0,0,0,0
280,H16_B0737,ALHD12,Aldehyde dehydrogenase (NAD+),bapa_c + h2o_c + nad_c --> bala_c + 2.0 h_c + nadh_c,0,0,0,0
281,H16_B0737,ALHD13,Aldehyde dehydrogenase (NAD+),3chroald_c + h2o_c --> h2_c + h_c + t3chc_c,0,0,0,0
282,H16_B0737,ALHD16,Aldehyde dehydrogenase (NAD+),2p1a_c + h2o_c + nad_c --> 2.0 h_c + nadh_c + ppn_c,0,0,0,0
283,H16_B0737,ALHD14,Aldehyde dehydrogenase (NAD+),c3chroald_c + h2o_c --> c3chroc_c + h2_c + h_c,0,0,0,0
284,H16_B0737,ALHD6,Aldehyde dehydrogenase (NAD+),h2o_c + mmtsa_c + nad_c --> 2.0 h_c + mm_c + nadh_c,0,0,0,0
285,H16_B0737,ALHD1,"Aldehyde dehydrogenase (acetaldehyde, NAD)",acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c,0,0,0,0
286,H16_B0737,ALHD5,Aldehyde dehydrogenase (NAD+),3b1a_c + h2o_c + nad_c --> 3but_c + 2.0 h_c + nadh_c,0,0,0,0
287,H16_B0737,ALHD11,Aldehyde dehydrogenase (NAD+),4abutn_c + h2o_c + nadp_c --> 4abut_c + 2.0 h_c + nadph_c,0,0,0,0
288,H16_B0737,ALHD8,Aldehyde dehydrogenase (NAD+),h2o_c + i3aa_c + nad_c --> 2.0 h_c + i3ac_c + nadh_c,0,0,0,0
289,H16_B0737,ALHD10,Aldehyde dehydrogenase (NAD+),h2o_c + n4aab_c + nad_c --> 4aabut_c + 2.0 h_c + nadh_c,0,0,0,0
290,H16_B0737,ALHD2,Aldehyde dehydrogenase (NAD+),glyald_c + h2o_c + nad_c <=> glyc__R_c + 2.0 h_c + nadh_c,0,0,0,0
291,H16_B1835,ALHD15,Aldehyde dehydrogenase (NAD+),chacald_c + h2o_c + nad_c --> chac_c + 2.0 h_c + nadh_c,0,0,0,0
292,H16_B1835,ALHD9,Aldehyde dehydrogenase (NAD+),5hoxindact_c + h2o_c + nad_c --> 5hoxindoa_c + 2.0 h_c + nadh_c,0,0,0,0
293,H16_B1835,ALHD7,Aldehyde dehydrogenase (NAD+),h2o_c + im4act_c + nad_c --> 2.0 h_c + im4ac_c + nadh_c,0,0,0,0
294,H16_B1835,ALDH,Aldehyde dehydrogenase (NAD+),dglucl_c + 2.0 h2o_c + nad_c <=> glcr_c + 3.0 h_c + nadh_c,0,0,0,0
295,H16_B1835,ALDD2x,"Aldehyde dehydrogenase (acetaldehyde, NAD)",acald_c + h2o_c + nadp_c --> ac_c + 2.0 h_c + nadph_c,0,0,0,0
296,H16_B1835,ALHD12,Aldehyde dehydrogenase (NAD+),bapa_c + h2o_c + nad_c --> bala_c + 2.0 h_c + nadh_c,0,0,0,0
297,H16_B1835,ALHD13,Aldehyde dehydrogenase (NAD+),3chroald_c + h2o_c --> h2_c + h_c + t3chc_c,0,0,0,0
298,H16_B1835,ALHD16,Aldehyde dehydrogenase (NAD+),2p1a_c + h2o_c + nad_c --> 2.0 h_c + nadh_c + ppn_c,0,0,0,0
299,H16_B1835,ALHD14,Aldehyde dehydrogenase (NAD+),c3chroald_c + h2o_c --> c3chroc_c + h2_c + h_c,0,0,0,0
300,H16_B1835,ALHD6,Aldehyde dehydrogenase (NAD+),h2o_c + mmtsa_c + nad_c --> 2.0 h_c + mm_c + nadh_c,0,0,0,0
301,H16_B1835,ALHD1,"Aldehyde dehydrogenase (acetaldehyde, NAD)",acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c,0,0,0,0
302,H16_B1835,ALHD5,Aldehyde dehydrogenase (NAD+),3b1a_c + h2o_c + nad_c --> 3but_c + 2.0 h_c + nadh_c,0,0,0,0
303,H16_B1835,ALHD11,Aldehyde dehydrogenase (NAD+),4abutn_c + h2o_c + nadp_c --> 4abut_c + 2.0 h_c + nadph_c,0,0,0,0
304,H16_B1835,ALHD8,Aldehyde dehydrogenase (NAD+),h2o_c + i3aa_c + nad_c --> 2.0 h_c + i3ac_c + nadh_c,0,0,0,0
305,H16_B1835,ALHD10,Aldehyde dehydrogenase (NAD+),h2o_c + n4aab_c + nad_c --> 4aabut_c + 2.0 h_c + nadh_c,0,0,0,0
306,H16_B1835,ALHD2,Aldehyde dehydrogenase (NAD+),glyald_c + h2o_c + nad_c <=> glyc__R_c + 2.0 h_c + nadh_c,0,0,0,0
307,H16_B0421,ALHD15,Aldehyde dehydrogenase (NAD+),chacald_c + h2o_c + nad_c --> chac_c + 2.0 h_c + nadh_c,0,0,0,0
308,H16_B0421,ALHD9,Aldehyde dehydrogenase (NAD+),5hoxindact_c + h2o_c + nad_c --> 5hoxindoa_c + 2.0 h_c + nadh_c,0,0,0,0
309,H16_B0421,ALHD7,Aldehyde dehydrogenase (NAD+),h2o_c + im4act_c + nad_c --> 2.0 h_c + im4ac_c + nadh_c,0,0,0,0
310,H16_B0421,ALDH,Aldehyde dehydrogenase (NAD+),dglucl_c + 2.0 h2o_c + nad_c <=> glcr_c + 3.0 h_c + nadh_c,0,0,0,0
311,H16_B0421,ALDD2x,"Aldehyde dehydrogenase (acetaldehyde, NAD)",acald_c + h2o_c + nadp_c --> ac_c + 2.0 h_c + nadph_c,0,0,0,0
312,H16_B0421,ALHD12,Aldehyde dehydrogenase (NAD+),bapa_c + h2o_c + nad_c --> bala_c + 2.0 h_c + nadh_c,0,0,0,0
313,H16_B0421,ALHD13,Aldehyde dehydrogenase (NAD+),3chroald_c + h2o_c --> h2_c + h_c + t3chc_c,0,0,0,0
314,H16_B0421,ALHD16,Aldehyde dehydrogenase (NAD+),2p1a_c + h2o_c + nad_c --> 2.0 h_c + nadh_c + ppn_c,0,0,0,0
315,H16_B0421,ALHD14,Aldehyde dehydrogenase (NAD+),c3chroald_c + h2o_c --> c3chroc_c + h2_c + h_c,0,0,0,0
316,H16_B0421,ALHD6,Aldehyde dehydrogenase (NAD+),h2o_c + mmtsa_c + nad_c --> 2.0 h_c + mm_c + nadh_c,0,0,0,0
317,H16_B0421,ALHD1,"Aldehyde dehydrogenase (acetaldehyde, NAD)",acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c,0,0,0,0
318,H16_B0421,ALHD5,Aldehyde dehydrogenase (NAD+),3b1a_c + h2o_c + nad_c --> 3but_c + 2.0 h_c + nadh_c,0,0,0,0
319,H16_B0421,ALHD11,Aldehyde dehydrogenase (NAD+),4abutn_c + h2o_c + nadp_c --> 4abut_c + 2.0 h_c + nadph_c,0,0,0,0
320,H16_B0421,ALHD8,Aldehyde dehydrogenase (NAD+),h2o_c + i3aa_c + nad_c --> 2.0 h_c + i3ac_c + nadh_c,0,0,0,0
321,H16_B0421,ALHD10,Aldehyde dehydrogenase (NAD+),h2o_c + n4aab_c + nad_c --> 4aabut_c + 2.0 h_c + nadh_c,0,0,0,0
322,H16_B0421,ALHD2,Aldehyde dehydrogenase (NAD+),glyald_c + h2o_c + nad_c <=> glyc__R_c + 2.0 h_c + nadh_c,0,0,0,0
323,H16_A0745,ALHD15,Aldehyde dehydrogenase (NAD+),chacald_c + h2o_c + nad_c --> chac_c + 2.0 h_c + nadh_c,0,0,0,0
324,H16_A0745,ALHD9,Aldehyde dehydrogenase (NAD+),5hoxindact_c + h2o_c + nad_c --> 5hoxindoa_c + 2.0 h_c + nadh_c,0,0,0,0
325,H16_A0745,ALHD7,Aldehyde dehydrogenase (NAD+),h2o_c + im4act_c + nad_c --> 2.0 h_c + im4ac_c + nadh_c,0,0,0,0
326,H16_A0745,ALDH,Aldehyde dehydrogenase (NAD+),dglucl_c + 2.0 h2o_c + nad_c <=> glcr_c + 3.0 h_c + nadh_c,0,0,0,0
327,H16_A0745,ALDD2x,"Aldehyde dehydrogenase (acetaldehyde, NAD)",acald_c + h2o_c + nadp_c --> ac_c + 2.0 h_c + nadph_c,0,0,0,0
328,H16_A0745,ALHD12,Aldehyde dehydrogenase (NAD+),bapa_c + h2o_c + nad_c --> bala_c + 2.0 h_c + nadh_c,0,0,0,0
329,H16_A0745,ALHD13,Aldehyde dehydrogenase (NAD+),3chroald_c + h2o_c --> h2_c + h_c + t3chc_c,0,0,0,0
330,H16_A0745,ALHD16,Aldehyde dehydrogenase (NAD+),2p1a_c + h2o_c + nad_c --> 2.0 h_c + nadh_c + ppn_c,0,0,0,0
331,H16_A0745,ALHD14,Aldehyde dehydrogenase (NAD+),c3chroald_c + h2o_c --> c3chroc_c + h2_c + h_c,0,0,0,0
332,H16_A0745,ALHD6,Aldehyde dehydrogenase (NAD+),h2o_c + mmtsa_c + nad_c --> 2.0 h_c + mm_c + nadh_c,0,0,0,0
333,H16_A0745,ALHD1,"Aldehyde dehydrogenase (acetaldehyde, NAD)",acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c,0,0,0,0
334,H16_A0745,ALHD5,Aldehyde dehydrogenase (NAD+),3b1a_c + h2o_c + nad_c --> 3but_c + 2.0 h_c + nadh_c,0,0,0,0
335,H16_A0745,ALHD11,Aldehyde dehydrogenase (NAD+),4abutn_c + h2o_c + nadp_c --> 4abut_c + 2.0 h_c + nadph_c,0,0,0,0
336,H16_A0745,ALHD8,Aldehyde dehydrogenase (NAD+),h2o_c + i3aa_c + nad_c --> 2.0 h_c + i3ac_c + nadh_c,0,0,0,0
337,H16_A0745,ALHD10,Aldehyde dehydrogenase (NAD+),h2o_c + n4aab_c + nad_c --> 4aabut_c + 2.0 h_c + nadh_c,0,0,0,0
338,H16_A0745,ALHD2,Aldehyde dehydrogenase (NAD+),glyald_c + h2o_c + nad_c <=> glyc__R_c + 2.0 h_c + nadh_c,0,0,0,0
339,H16_B0833,ALHD15,Aldehyde dehydrogenase (NAD+),chacald_c + h2o_c + nad_c --> chac_c + 2.0 h_c + nadh_c,0,0,0,0
340,H16_B0833,ALHD9,Aldehyde dehydrogenase (NAD+),5hoxindact_c + h2o_c + nad_c --> 5hoxindoa_c + 2.0 h_c + nadh_c,0,0,0,0
341,H16_B0833,ALHD7,Aldehyde dehydrogenase (NAD+),h2o_c + im4act_c + nad_c --> 2.0 h_c + im4ac_c + nadh_c,0,0,0,0
342,H16_B0833,ALDH,Aldehyde dehydrogenase (NAD+),dglucl_c + 2.0 h2o_c + nad_c <=> glcr_c + 3.0 h_c + nadh_c,0,0,0,0
343,H16_B0833,ALDD2x,"Aldehyde dehydrogenase (acetaldehyde, NAD)",acald_c + h2o_c + nadp_c --> ac_c + 2.0 h_c + nadph_c,0,0,0,0
344,H16_B0833,ALHD12,Aldehyde dehydrogenase (NAD+),bapa_c + h2o_c + nad_c --> bala_c + 2.0 h_c + nadh_c,0,0,0,0
345,H16_B0833,ALHD13,Aldehyde dehydrogenase (NAD+),3chroald_c + h2o_c --> h2_c + h_c + t3chc_c,0,0,0,0
346,H16_B0833,ALHD16,Aldehyde dehydrogenase (NAD+),2p1a_c + h2o_c + nad_c --> 2.0 h_c + nadh_c + ppn_c,0,0,0,0
347,H16_B0833,ALHD14,Aldehyde dehydrogenase (NAD+),c3chroald_c + h2o_c --> c3chroc_c + h2_c + h_c,0,0,0,0
348,H16_B0833,ALHD6,Aldehyde dehydrogenase (NAD+),h2o_c + mmtsa_c + nad_c --> 2.0 h_c + mm_c + nadh_c,0,0,0,0
349,H16_B0833,ALHD1,"Aldehyde dehydrogenase (acetaldehyde, NAD)",acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c,0,0,0,0
350,H16_B0833,ALHD5,Aldehyde dehydrogenase (NAD+),3b1a_c + h2o_c + nad_c --> 3but_c + 2.0 h_c + nadh_c,0,0,0,0
351,H16_B0833,ALHD11,Aldehyde dehydrogenase (NAD+),4abutn_c + h2o_c + nadp_c --> 4abut_c + 2.0 h_c + nadph_c,0,0,0,0
352,H16_B0833,ALHD8,Aldehyde dehydrogenase (NAD+),h2o_c + i3aa_c + nad_c --> 2.0 h_c + i3ac_c + nadh_c,0,0,0,0
353,H16_B0833,ALHD10,Aldehyde dehydrogenase (NAD+),h2o_c + n4aab_c + nad_c --> 4aabut_c + 2.0 h_c + nadh_c,0,0,0,0
354,H16_B0833,ALHD2,Aldehyde dehydrogenase (NAD+),glyald_c + h2o_c + nad_c <=> glyc__R_c + 2.0 h_c + nadh_c,0,0,0,0
355,H16_A0232,ALHD15,Aldehyde dehydrogenase (NAD+),chacald_c + h2o_c + nad_c --> chac_c + 2.0 h_c + nadh_c,0,0,0,0
356,H16_A0232,ALHD9,Aldehyde dehydrogenase (NAD+),5hoxindact_c + h2o_c + nad_c --> 5hoxindoa_c + 2.0 h_c + nadh_c,0,0,0,0
357,H16_A0232,ALHD7,Aldehyde dehydrogenase (NAD+),h2o_c + im4act_c + nad_c --> 2.0 h_c + im4ac_c + nadh_c,0,0,0,0
358,H16_A0232,ALDH,Aldehyde dehydrogenase (NAD+),dglucl_c + 2.0 h2o_c + nad_c <=> glcr_c + 3.0 h_c + nadh_c,0,0,0,0
359,H16_A0232,ALDD2x,"Aldehyde dehydrogenase (acetaldehyde, NAD)",acald_c + h2o_c + nadp_c --> ac_c + 2.0 h_c + nadph_c,0,0,0,0
360,H16_A0232,ALHD12,Aldehyde dehydrogenase (NAD+),bapa_c + h2o_c + nad_c --> bala_c + 2.0 h_c + nadh_c,0,0,0,0
