raw,val,sensor,date,time,type,delta_c,gas_idx,exp_id,block,mu,channel,flow_rate [ml/min],flow [ml/min],strain,condition,c_Frc [g/l],c_NH4Cl [g/l]
114,122,1,2019-07-22,2019-07-22 22:39:01,CO2,122,12,1,2,0.1,5,80,0.0244,PHB+,ammonium,2,0.05
83,73,3,2019-07-22,2019-07-22 22:39:01,CO2,73,12,1,2,0.1,7,80,0.0146,PHB-,ammonium,2,0.05
70,66,2,2019-07-22,2019-07-22 22:39:02,CO2,66,12,1,2,0.1,6,80,0.0132,PHB+,ammonium,2,0.05
120,117,4,2019-07-22,2019-07-22 22:39:02,CO2,117,12,1,2,0.1,8,80,0.0234,PHB-,ammonium,2,0.05
20930,19610,1,2019-07-22,2019-07-22 22:39:02,O2,-83.5,12,1,2,0.1,5,80,-0.0167,PHB+,ammonium,2,0.05
112,103,1,2019-07-22,2019-07-22 22:40:01,CO2,103,12,1,2,0.1,5,80,0.0206,PHB+,ammonium,2,0.05
82,84,3,2019-07-22,2019-07-22 22:40:01,CO2,84,12,1,2,0.1,7,80,0.0168,PHB-,ammonium,2,0.05
65,64,2,2019-07-22,2019-07-22 22:40:01,CO2,64,12,1,2,0.1,6,80,0.0128,PHB+,ammonium,2,0.05
122,128,4,2019-07-22,2019-07-22 22:40:01,CO2,128,12,1,2,0.1,8,80,0.0256,PHB-,ammonium,2,0.05
111,108,1,2019-07-22,2019-07-22 22:41:01,CO2,108,12,1,2,0.1,5,80,0.0216,PHB+,ammonium,2,0.05
84,86,3,2019-07-22,2019-07-22 22:41:01,CO2,86,12,1,2,0.1,7,80,0.0172,PHB-,ammonium,2,0.05
63,66,2,2019-07-22,2019-07-22 22:41:01,CO2,66,12,1,2,0.1,6,80,0.0132,PHB+,ammonium,2,0.05
121,115,4,2019-07-22,2019-07-22 22:41:01,CO2,115,12,1,2,0.1,8,80,0.023,PHB-,ammonium,2,0.05
112,105,1,2019-07-22,2019-07-22 22:42:02,CO2,105,12,1,2,0.1,5,80,0.021,PHB+,ammonium,2,0.05
84,83,3,2019-07-22,2019-07-22 22:42:02,CO2,83,12,1,2,0.1,7,80,0.0166,PHB-,ammonium,2,0.05
70,70,2,2019-07-22,2019-07-22 22:42:02,CO2,70,12,1,2,0.1,6,80,0.014,PHB+,ammonium,2,0.05
123,120,4,2019-07-22,2019-07-22 22:42:02,CO2,120,12,1,2,0.1,8,80,0.024,PHB-,ammonium,2,0.05
110,103,1,2019-07-22,2019-07-22 22:43:01,CO2,103,12,1,2,0.1,5,80,0.0206,PHB+,ammonium,2,0.05
83,85,3,2019-07-22,2019-07-22 22:43:01,CO2,85,12,1,2,0.1,7,80,0.017,PHB-,ammonium,2,0.05
73,76,2,2019-07-22,2019-07-22 22:43:01,CO2,76,12,1,2,0.1,6,80,0.0152,PHB+,ammonium,2,0.05
121,124,4,2019-07-22,2019-07-22 22:43:01,CO2,124,12,1,2,0.1,8,80,0.0248,PHB-,ammonium,2,0.05
113,114,1,2019-07-22,2019-07-22 22:44:01,CO2,114,12,1,2,0.1,5,80,0.0228,PHB+,ammonium,2,0.05
86,81,3,2019-07-22,2019-07-22 22:44:01,CO2,81,12,1,2,0.1,7,80,0.0162,PHB-,ammonium,2,0.05
73,75,2,2019-07-22,2019-07-22 22:44:01,CO2,75,12,1,2,0.1,6,80,0.015,PHB+,ammonium,2,0.05
124,126,4,2019-07-22,2019-07-22 22:44:01,CO2,126,12,1,2,0.1,8,80,0.0252,PHB-,ammonium,2,0.05
113,99,1,2019-07-22,2019-07-22 22:45:01,CO2,99,12,1,2,0.1,5,80,0.0198,PHB+,ammonium,2,0.05
84,83,3,2019-07-22,2019-07-22 22:45:01,CO2,83,12,1,2,0.1,7,80,0.0166,PHB-,ammonium,2,0.05
77,79,2,2019-07-22,2019-07-22 22:45:01,CO2,79,12,1,2,0.1,6,80,0.0158,PHB+,ammonium,2,0.05
122,126,4,2019-07-22,2019-07-22 22:45:01,CO2,126,12,1,2,0.1,8,80,0.0252,PHB-,ammonium,2,0.05
20980,19660,1,2019-07-22,2019-07-22 22:45:01,O2,-33.5,13,1,2,0.1,6,80,-0.0067,PHB+,ammonium,2,0.05
109,110,1,2019-07-22,2019-07-22 22:46:01,CO2,110,12,1,2,0.1,5,80,0.022,PHB+,ammonium,2,0.05
82,90,3,2019-07-22,2019-07-22 22:46:01,CO2,90,12,1,2,0.1,7,80,0.018,PHB-,ammonium,2,0.05
78,78,2,2019-07-22,2019-07-22 22:46:01,CO2,78,12,1,2,0.1,6,80,0.0156,PHB+,ammonium,2,0.05
117,116,4,2019-07-22,2019-07-22 22:46:01,CO2,116,12,1,2,0.1,8,80,0.0232,PHB-,ammonium,2,0.05
20980,19660,1,2019-07-22,2019-07-22 22:46:01,O2,-33.5,13,1,2,0.1,6,80,-0.0067,PHB+,ammonium,2,0.05
113,126,1,2019-07-22,2019-07-22 22:47:01,CO2,126,12,1,2,0.1,5,80,0.0252,PHB+,ammonium,2,0.05
84,80,3,2019-07-22,2019-07-22 22:47:01,CO2,80,12,1,2,0.1,7,80,0.016,PHB-,ammonium,2,0.05
77,75,2,2019-07-22,2019-07-22 22:47:01,CO2,75,12,1,2,0.1,6,80,0.015,PHB+,ammonium,2,0.05
122,130,4,2019-07-22,2019-07-22 22:47:02,CO2,130,12,1,2,0.1,8,80,0.026,PHB-,ammonium,2,0.05
20980,19660,1,2019-07-22,2019-07-22 22:47:02,O2,-33.5,13,1,2,0.1,6,80,-0.0067,PHB+,ammonium,2,0.05
114,123,1,2019-07-22,2019-07-22 22:48:01,CO2,123,12,1,2,0.1,5,80,0.0246,PHB+,ammonium,2,0.05
84,82,3,2019-07-22,2019-07-22 22:48:01,CO2,82,12,1,2,0.1,7,80,0.0164,PHB-,ammonium,2,0.05
75,78,2,2019-07-22,2019-07-22 22:48:01,CO2,78,12,1,2,0.1,6,80,0.0156,PHB+,ammonium,2,0.05
125,128,4,2019-07-22,2019-07-22 22:48:01,CO2,128,12,1,2,0.1,8,80,0.0256,PHB-,ammonium,2,0.05
20980,19660,1,2019-07-22,2019-07-22 22:48:01,O2,-33.5,13,1,2,0.1,6,80,-0.0067,PHB+,ammonium,2,0.05
113,114,1,2019-07-22,2019-07-22 22:49:01,CO2,114,12,1,2,0.1,5,80,0.0228,PHB+,ammonium,2,0.05
86,81,3,2019-07-22,2019-07-22 22:49:01,CO2,81,12,1,2,0.1,7,80,0.0162,PHB-,ammonium,2,0.05
80,83,2,2019-07-22,2019-07-22 22:49:01,CO2,83,12,1,2,0.1,6,80,0.0166,PHB+,ammonium,2,0.05
126,126,4,2019-07-22,2019-07-22 22:49:01,CO2,126,12,1,2,0.1,8,80,0.0252,PHB-,ammonium,2,0.05
20970,19650,1,2019-07-22,2019-07-22 22:49:01,O2,-43.5,13,1,2,0.1,6,80,-0.0087,PHB+,ammonium,2,0.05
111,112,1,2019-07-22,2019-07-22 22:50:01,CO2,112,12,1,2,0.1,5,80,0.0224,PHB+,ammonium,2,0.05
84,84,3,2019-07-22,2019-07-22 22:50:01,CO2,84,12,1,2,0.1,7,80,0.0168,PHB-,ammonium,2,0.05
99,101,2,2019-07-22,2019-07-22 22:50:02,CO2,101,12,1,2,0.1,6,80,0.0202,PHB+,ammonium,2,0.05
124,128,4,2019-07-22,2019-07-22 22:50:02,CO2,128,12,1,2,0.1,8,80,0.0256,PHB-,ammonium,2,0.05
20970,19650,1,2019-07-22,2019-07-22 22:50:02,O2,-43.5,13,1,2,0.1,6,80,-0.0087,PHB+,ammonium,2,0.05
113,111,1,2019-07-22,2019-07-22 22:51:01,CO2,111,12,1,2,0.1,5,80,0.0222,PHB+,ammonium,2,0.05
84,78,3,2019-07-22,2019-07-22 22:51:01,CO2,78,12,1,2,0.1,7,80,0.0156,PHB-,ammonium,2,0.05
126,124,2,2019-07-22,2019-07-22 22:51:01,CO2,124,12,1,2,0.1,6,80,0.0248,PHB+,ammonium,2,0.05
126,128,4,2019-07-22,2019-07-22 22:51:01,CO2,128,12,1,2,0.1,8,80,0.0256,PHB-,ammonium,2,0.05
20950,19630,1,2019-07-22,2019-07-22 22:51:01,O2,-63.5,13,1,2,0.1,6,80,-0.0127,PHB+,ammonium,2,0.05
113,125,1,2019-07-22,2019-07-22 22:52:01,CO2,125,12,1,2,0.1,5,80,0.025,PHB+,ammonium,2,0.05
84,79,3,2019-07-22,2019-07-22 22:52:01,CO2,79,12,1,2,0.1,7,80,0.0158,PHB-,ammonium,2,0.05
146,148,2,2019-07-22,2019-07-22 22:52:01,CO2,148,12,1,2,0.1,6,80,0.0296,PHB+,ammonium,2,0.05
126,124,4,2019-07-22,2019-07-22 22:52:01,CO2,124,12,1,2,0.1,8,80,0.0248,PHB-,ammonium,2,0.05
20920,19600,1,2019-07-22,2019-07-22 22:52:01,O2,-93.5,13,1,2,0.1,6,80,-0.0187,PHB+,ammonium,2,0.05
113,112,1,2019-07-22,2019-07-22 22:53:01,CO2,112,12,1,2,0.1,5,80,0.0224,PHB+,ammonium,2,0.05
87,94,3,2019-07-22,2019-07-22 22:53:02,CO2,94,12,1,2,0.1,7,80,0.0188,PHB-,ammonium,2,0.05
164,157,2,2019-07-22,2019-07-22 22:53:02,CO2,157,12,1,2,0.1,6,80,0.0314,PHB+,ammonium,2,0.05
125,135,4,2019-07-22,2019-07-22 22:53:02,CO2,135,12,1,2,0.1,8,80,0.027,PHB-,ammonium,2,0.05
20880,19560,1,2019-07-22,2019-07-22 22:53:02,O2,-133.5,13,1,2,0.1,6,80,-0.0267,PHB+,ammonium,2,0.05
116,115,1,2019-07-22,2019-07-22 22:54:01,CO2,115,12,1,2,0.1,5,80,0.023,PHB+,ammonium,2,0.05
84,82,3,2019-07-22,2019-07-22 22:54:01,CO2,82,12,1,2,0.1,7,80,0.0164,PHB-,ammonium,2,0.05
174,173,2,2019-07-22,2019-07-22 22:54:01,CO2,173,12,1,2,0.1,6,80,0.0346,PHB+,ammonium,2,0.05
125,124,4,2019-07-22,2019-07-22 22:54:01,CO2,124,12,1,2,0.1,8,80,0.0248,PHB-,ammonium,2,0.05
20850,19530,1,2019-07-22,2019-07-22 22:54:01,O2,-163.5,13,1,2,0.1,6,80,-0.0327,PHB+,ammonium,2,0.05
113,111,1,2019-07-22,2019-07-22 22:55:01,CO2,111,12,1,2,0.1,5,80,0.0222,PHB+,ammonium,2,0.05
86,84,3,2019-07-22,2019-07-22 22:55:01,CO2,84,12,1,2,0.1,7,80,0.0168,PHB-,ammonium,2,0.05
183,183,2,2019-07-22,2019-07-22 22:55:01,CO2,183,12,1,2,0.1,6,80,0.0366,PHB+,ammonium,2,0.05
124,126,4,2019-07-22,2019-07-22 22:55:01,CO2,126,12,1,2,0.1,8,80,0.0252,PHB-,ammonium,2,0.05
20820,19500,1,2019-07-22,2019-07-22 22:55:01,O2,-193.5,13,1,2,0.1,6,80,-0.0387,PHB+,ammonium,2,0.05
115,119,1,2019-07-22,2019-07-22 22:56:01,CO2,119,12,1,2,0.1,5,80,0.0238,PHB+,ammonium,2,0.05
84,82,3,2019-07-22,2019-07-22 22:56:01,CO2,82,12,1,2,0.1,7,80,0.0164,PHB-,ammonium,2,0.05
189,181,2,2019-07-22,2019-07-22 22:56:01,CO2,181,12,1,2,0.1,6,80,0.0362,PHB+,ammonium,2,0.05
125,128,4,2019-07-22,2019-07-22 22:56:01,CO2,128,12,1,2,0.1,8,80,0.0256,PHB-,ammonium,2,0.05
20800,19480,1,2019-07-22,2019-07-22 22:56:01,O2,-213.5,13,1,2,0.1,6,80,-0.0427,PHB+,ammonium,2,0.05
113,118,1,2019-07-22,2019-07-22 22:57:01,CO2,118,12,1,2,0.1,5,80,0.0236,PHB+,ammonium,2,0.05
86,86,3,2019-07-22,2019-07-22 22:57:01,CO2,86,12,1,2,0.1,7,80,0.0172,PHB-,ammonium,2,0.05
197,192,2,2019-07-22,2019-07-22 22:57:01,CO2,192,12,1,2,0.1,6,80,0.0384,PHB+,ammonium,2,0.05
126,123,4,2019-07-22,2019-07-22 22:57:01,CO2,123,12,1,2,0.1,8,80,0.0246,PHB-,ammonium,2,0.05
20780,19460,1,2019-07-22,2019-07-22 22:57:01,O2,-233.5,13,1,2,0.1,6,80,-0.0467,PHB+,ammonium,2,0.05
114,115,1,2019-07-22,2019-07-22 22:58:01,CO2,115,12,1,2,0.1,5,80,0.023,PHB+,ammonium,2,0.05
86,82,3,2019-07-22,2019-07-22 22:58:01,CO2,82,12,1,2,0.1,7,80,0.0164,PHB-,ammonium,2,0.05
203,200,2,2019-07-22,2019-07-22 22:58:01,CO2,200,12,1,2,0.1,6,80,0.04,PHB+,ammonium,2,0.05
125,125,4,2019-07-22,2019-07-22 22:58:02,CO2,125,12,1,2,0.1,8,80,0.025,PHB-,ammonium,2,0.05
20760,19440,1,2019-07-22,2019-07-22 22:58:02,O2,-253.5,13,1,2,0.1,6,80,-0.0507,PHB+,ammonium,2,0.05
114,112,1,2019-07-22,2019-07-22 22:59:01,CO2,112,12,1,2,0.1,5,80,0.0224,PHB+,ammonium,2,0.05
84,78,3,2019-07-22,2019-07-22 22:59:01,CO2,78,12,1,2,0.1,7,80,0.0156,PHB-,ammonium,2,0.05
203,203,2,2019-07-22,2019-07-22 22:59:01,CO2,203,12,1,2,0.1,6,80,0.0406,PHB+,ammonium,2,0.05
126,126,4,2019-07-22,2019-07-22 22:59:01,CO2,126,12,1,2,0.1,8,80,0.0252,PHB-,ammonium,2,0.05
20750,19430,1,2019-07-22,2019-07-22 22:59:01,O2,-263.5,13,1,2,0.1,6,80,-0.0527,PHB+,ammonium,2,0.05
115,113,1,2019-07-22,2019-07-22 23:00:01,CO2,113,12,1,2,0.1,5,80,0.0226,PHB+,ammonium,2,0.05
82,82,3,2019-07-22,2019-07-22 23:00:01,CO2,82,12,1,2,0.1,7,80,0.0164,PHB-,ammonium,2,0.05
204,209,2,2019-07-22,2019-07-22 23:00:01,CO2,209,12,1,2,0.1,6,80,0.0418,PHB+,ammonium,2,0.05
126,113,4,2019-07-22,2019-07-22 23:00:01,CO2,113,12,1,2,0.1,8,80,0.0226,PHB-,ammonium,2,0.05
109,102,1,2019-07-22,2019-07-22 23:01:02,CO2,102,12,1,2,0.1,5,80,0.0204,PHB+,ammonium,2,0.05
86,81,3,2019-07-22,2019-07-22 23:01:02,CO2,81,12,1,2,0.1,7,80,0.0162,PHB-,ammonium,2,0.05
200,196,2,2019-07-22,2019-07-22 23:01:02,CO2,196,12,1,2,0.1,6,80,0.0392,PHB+,ammonium,2,0.05
122,124,4,2019-07-22,2019-07-22 23:01:02,CO2,124,12,1,2,0.1,8,80,0.0248,PHB-,ammonium,2,0.05
117,116,1,2019-07-22,2019-07-22 23:02:01,CO2,116,12,1,2,0.1,5,80,0.0232,PHB+,ammonium,2,0.05
86,89,3,2019-07-22,2019-07-22 23:02:01,CO2,89,12,1,2,0.1,7,80,0.0178,PHB-,ammonium,2,0.05
194,196,2,2019-07-22,2019-07-22 23:02:01,CO2,196,12,1,2,0.1,6,80,0.0392,PHB+,ammonium,2,0.05
126,122,4,2019-07-22,2019-07-22 23:02:01,CO2,122,12,1,2,0.1,8,80,0.0244,PHB-,ammonium,2,0.05
117,107,1,2019-07-22,2019-07-22 23:03:01,CO2,107,12,1,2,0.1,5,80,0.0214,PHB+,ammonium,2,0.05
86,91,3,2019-07-22,2019-07-22 23:03:01,CO2,91,12,1,2,0.1,7,80,0.0182,PHB-,ammonium,2,0.05
198,194,2,2019-07-22,2019-07-22 23:03:01,CO2,194,12,1,2,0.1,6,80,0.0388,PHB+,ammonium,2,0.05
126,115,4,2019-07-22,2019-07-22 23:03:02,CO2,115,12,1,2,0.1,8,80,0.023,PHB-,ammonium,2,0.05
119,138,1,2019-07-22,2019-07-22 23:04:01,CO2,138,12,1,2,0.1,5,80,0.0276,PHB+,ammonium,2,0.05
85,79,3,2019-07-22,2019-07-22 23:04:01,CO2,79,12,1,2,0.1,7,80,0.0158,PHB-,ammonium,2,0.05
202,208,2,2019-07-22,2019-07-22 23:04:01,CO2,208,12,1,2,0.1,6,80,0.0416,PHB+,ammonium,2,0.05
128,127,4,2019-07-22,2019-07-22 23:04:01,CO2,127,12,1,2,0.1,8,80,0.0254,PHB-,ammonium,2,0.05
114,122,1,2019-07-22,2019-07-22 23:05:01,CO2,122,12,1,2,0.1,5,80,0.0244,PHB+,ammonium,2,0.05
84,84,3,2019-07-22,2019-07-22 23:05:01,CO2,84,12,1,2,0.1,7,80,0.0168,PHB-,ammonium,2,0.05
210,208,2,2019-07-22,2019-07-22 23:05:01,CO2,208,12,1,2,0.1,6,80,0.0416,PHB+,ammonium,2,0.05
126,119,4,2019-07-22,2019-07-22 23:05:01,CO2,119,12,1,2,0.1,8,80,0.0238,PHB-,ammonium,2,0.05
20930,19610,1,2019-07-22,2019-07-22 23:05:01,O2,-83.5,14,1,2,0.1,7,80,-0.0167,PHB-,ammonium,2,0.05
111,116,1,2019-07-22,2019-07-22 23:06:01,CO2,116,12,1,2,0.1,5,80,0.0232,PHB+,ammonium,2,0.05
85,88,3,2019-07-22,2019-07-22 23:06:01,CO2,88,12,1,2,0.1,7,80,0.0176,PHB-,ammonium,2,0.05
211,213,2,2019-07-22,2019-07-22 23:06:02,CO2,213,12,1,2,0.1,6,80,0.0426,PHB+,ammonium,2,0.05
128,131,4,2019-07-22,2019-07-22 23:06:02,CO2,131,12,1,2,0.1,8,80,0.0262,PHB-,ammonium,2,0.05
20930,19610,1,2019-07-22,2019-07-22 23:06:02,O2,-83.5,14,1,2,0.1,7,80,-0.0167,PHB-,ammonium,2,0.05
114,116,1,2019-07-22,2019-07-22 23:07:01,CO2,116,12,1,2,0.1,5,80,0.0232,PHB+,ammonium,2,0.05
86,89,3,2019-07-22,2019-07-22 23:07:01,CO2,89,12,1,2,0.1,7,80,0.0178,PHB-,ammonium,2,0.05
212,212,2,2019-07-22,2019-07-22 23:07:01,CO2,212,12,1,2,0.1,6,80,0.0424,PHB+,ammonium,2,0.05
130,119,4,2019-07-22,2019-07-22 23:07:01,CO2,119,12,1,2,0.1,8,80,0.0238,PHB-,ammonium,2,0.05
20930,19610,1,2019-07-22,2019-07-22 23:07:01,O2,-83.5,14,1,2,0.1,7,80,-0.0167,PHB-,ammonium,2,0.05
111,111,1,2019-07-22,2019-07-22 23:08:01,CO2,111,12,1,2,0.1,5,80,0.0222,PHB+,ammonium,2,0.05
85,88,3,2019-07-22,2019-07-22 23:08:01,CO2,88,12,1,2,0.1,7,80,0.0176,PHB-,ammonium,2,0.05
215,212,2,2019-07-22,2019-07-22 23:08:01,CO2,212,12,1,2,0.1,6,80,0.0424,PHB+,ammonium,2,0.05
127,128,4,2019-07-22,2019-07-22 23:08:01,CO2,128,12,1,2,0.1,8,80,0.0256,PHB-,ammonium,2,0.05
20940,19620,1,2019-07-22,2019-07-22 23:08:01,O2,-73.5,14,1,2,0.1,7,80,-0.0147,PHB-,ammonium,2,0.05
114,111,1,2019-07-22,2019-07-22 23:09:02,CO2,111,12,1,2,0.1,5,80,0.0222,PHB+,ammonium,2,0.05
86,81,3,2019-07-22,2019-07-22 23:09:02,CO2,81,12,1,2,0.1,7,80,0.0162,PHB-,ammonium,2,0.05
216,213,2,2019-07-22,2019-07-22 23:09:02,CO2,213,12,1,2,0.1,6,80,0.0426,PHB+,ammonium,2,0.05
127,124,4,2019-07-22,2019-07-22 23:09:02,CO2,124,12,1,2,0.1,8,80,0.0248,PHB-,ammonium,2,0.05
20950,19630,1,2019-07-22,2019-07-22 23:09:02,O2,-63.5,14,1,2,0.1,7,80,-0.0127,PHB-,ammonium,2,0.05
115,131,1,2019-07-22,2019-07-22 23:10:01,CO2,131,12,1,2,0.1,5,80,0.0262,PHB+,ammonium,2,0.05
87,88,3,2019-07-22,2019-07-22 23:10:01,CO2,88,12,1,2,0.1,7,80,0.0176,PHB-,ammonium,2,0.05
217,213,2,2019-07-22,2019-07-22 23:10:01,CO2,213,12,1,2,0.1,6,80,0.0426,PHB+,ammonium,2,0.05
128,131,4,2019-07-22,2019-07-22 23:10:01,CO2,131,12,1,2,0.1,8,80,0.0262,PHB-,ammonium,2,0.05
20960,19640,1,2019-07-22,2019-07-22 23:10:01,O2,-53.5,14,1,2,0.1,7,80,-0.0107,PHB-,ammonium,2,0.05
113,110,1,2019-07-22,2019-07-22 23:11:01,CO2,110,12,1,2,0.1,5,80,0.022,PHB+,ammonium,2,0.05
84,82,3,2019-07-22,2019-07-22 23:11:01,CO2,82,12,1,2,0.1,7,80,0.0164,PHB-,ammonium,2,0.05
216,213,2,2019-07-22,2019-07-22 23:11:01,CO2,213,12,1,2,0.1,6,80,0.0426,PHB+,ammonium,2,0.05
128,135,4,2019-07-22,2019-07-22 23:11:02,CO2,135,12,1,2,0.1,8,80,0.027,PHB-,ammonium,2,0.05
20970,19650,1,2019-07-22,2019-07-22 23:11:02,O2,-43.5,14,1,2,0.1,7,80,-0.0087,PHB-,ammonium,2,0.05
114,109,1,2019-07-22,2019-07-22 23:12:01,CO2,109,12,1,2,0.1,5,80,0.0218,PHB+,ammonium,2,0.05
84,85,3,2019-07-22,2019-07-22 23:12:01,CO2,85,12,1,2,0.1,7,80,0.017,PHB-,ammonium,2,0.05
218,221,2,2019-07-22,2019-07-22 23:12:01,CO2,221,12,1,2,0.1,6,80,0.0442,PHB+,ammonium,2,0.05
128,128,4,2019-07-22,2019-07-22 23:12:01,CO2,128,12,1,2,0.1,8,80,0.0256,PHB-,ammonium,2,0.05
20980,19660,1,2019-07-22,2019-07-22 23:12:01,O2,-33.5,14,1,2,0.1,7,80,-0.0067,PHB-,ammonium,2,0.05
115,108,1,2019-07-22,2019-07-22 23:13:01,CO2,108,12,1,2,0.1,5,80,0.0216,PHB+,ammonium,2,0.05
82,84,3,2019-07-22,2019-07-22 23:13:01,CO2,84,12,1,2,0.1,7,80,0.0168,PHB-,ammonium,2,0.05
217,217,2,2019-07-22,2019-07-22 23:13:01,CO2,217,12,1,2,0.1,6,80,0.0434,PHB+,ammonium,2,0.05
127,131,4,2019-07-22,2019-07-22 23:13:01,CO2,131,12,1,2,0.1,8,80,0.0262,PHB-,ammonium,2,0.05
20990,19670,1,2019-07-22,2019-07-22 23:13:01,O2,-23.5,14,1,2,0.1,7,80,-0.0047,PHB-,ammonium,2,0.05
113,121,1,2019-07-22,2019-07-22 23:14:01,CO2,121,12,1,2,0.1,5,80,0.0242,PHB+,ammonium,2,0.05
86,87,3,2019-07-22,2019-07-22 23:14:01,CO2,87,12,1,2,0.1,7,80,0.0174,PHB-,ammonium,2,0.05
219,222,2,2019-07-22,2019-07-22 23:14:02,CO2,222,12,1,2,0.1,6,80,0.0444,PHB+,ammonium,2,0.05
128,135,4,2019-07-22,2019-07-22 23:14:02,CO2,135,12,1,2,0.1,8,80,0.027,PHB-,ammonium,2,0.05
20990,19670,1,2019-07-22,2019-07-22 23:14:02,O2,-23.5,14,1,2,0.1,7,80,-0.0047,PHB-,ammonium,2,0.05
113,106,1,2019-07-22,2019-07-22 23:15:01,CO2,106,12,1,2,0.1,5,80,0.0212,PHB+,ammonium,2,0.05
84,87,3,2019-07-22,2019-07-22 23:15:01,CO2,87,12,1,2,0.1,7,80,0.0174,PHB-,ammonium,2,0.05
221,225,2,2019-07-22,2019-07-22 23:15:01,CO2,225,12,1,2,0.1,6,80,0.045,PHB+,ammonium,2,0.05
129,134,4,2019-07-22,2019-07-22 23:15:01,CO2,134,12,1,2,0.1,8,80,0.0268,PHB-,ammonium,2,0.05
20990,19670,1,2019-07-22,2019-07-22 23:15:01,O2,-23.5,14,1,2,0.1,7,80,-0.0047,PHB-,ammonium,2,0.05
113,118,1,2019-07-22,2019-07-22 23:16:01,CO2,118,12,1,2,0.1,5,80,0.0236,PHB+,ammonium,2,0.05
84,86,3,2019-07-22,2019-07-22 23:16:01,CO2,86,12,1,2,0.1,7,80,0.0172,PHB-,ammonium,2,0.05
202,208,2,2019-07-22,2019-07-22 23:16:01,CO2,208,12,1,2,0.1,6,80,0.0416,PHB+,ammonium,2,0.05
124,124,4,2019-07-22,2019-07-22 23:16:01,CO2,124,12,1,2,0.1,8,80,0.0248,PHB-,ammonium,2,0.05
20990,19670,1,2019-07-22,2019-07-22 23:16:01,O2,-23.5,14,1,2,0.1,7,80,-0.0047,PHB-,ammonium,2,0.05
117,119,1,2019-07-22,2019-07-22 23:17:01,CO2,119,12,1,2,0.1,5,80,0.0238,PHB+,ammonium,2,0.05
85,82,3,2019-07-22,2019-07-22 23:17:01,CO2,82,12,1,2,0.1,7,80,0.0164,PHB-,ammonium,2,0.05
195,201,2,2019-07-22,2019-07-22 23:17:01,CO2,201,12,1,2,0.1,6,80,0.0402,PHB+,ammonium,2,0.05
128,126,4,2019-07-22,2019-07-22 23:17:01,CO2,126,12,1,2,0.1,8,80,0.0252,PHB-,ammonium,2,0.05
20990,19670,1,2019-07-22,2019-07-22 23:17:01,O2,-23.5,14,1,2,0.1,7,80,-0.0047,PHB-,ammonium,2,0.05
113,109,1,2019-07-22,2019-07-22 23:18:01,CO2,109,12,1,2,0.1,5,80,0.0218,PHB+,ammonium,2,0.05
84,83,3,2019-07-22,2019-07-22 23:18:01,CO2,83,12,1,2,0.1,7,80,0.0166,PHB-,ammonium,2,0.05
203,201,2,2019-07-22,2019-07-22 23:18:01,CO2,201,12,1,2,0.1,6,80,0.0402,PHB+,ammonium,2,0.05
129,133,4,2019-07-22,2019-07-22 23:18:01,CO2,133,12,1,2,0.1,8,80,0.0266,PHB-,ammonium,2,0.05
20990,19670,1,2019-07-22,2019-07-22 23:18:01,O2,-23.5,14,1,2,0.1,7,80,-0.0047,PHB-,ammonium,2,0.05
114,118,1,2019-07-22,2019-07-22 23:19:01,CO2,118,12,1,2,0.1,5,80,0.0236,PHB+,ammonium,2,0.05
86,87,3,2019-07-22,2019-07-22 23:19:01,CO2,87,12,1,2,0.1,7,80,0.0174,PHB-,ammonium,2,0.05
207,207,2,2019-07-22,2019-07-22 23:19:01,CO2,207,12,1,2,0.1,6,80,0.0414,PHB+,ammonium,2,0.05
128,127,4,2019-07-22,2019-07-22 23:19:02,CO2,127,12,1,2,0.1,8,80,0.0254,PHB-,ammonium,2,0.05
20980,19660,1,2019-07-22,2019-07-22 23:19:02,O2,-33.5,14,1,2,0.1,7,80,-0.0067,PHB-,ammonium,2,0.05
111,111,1,2019-07-22,2019-07-22 23:20:01,CO2,111,12,1,2,0.1,5,80,0.0222,PHB+,ammonium,2,0.05
85,87,3,2019-07-22,2019-07-22 23:20:01,CO2,87,12,1,2,0.1,7,80,0.0174,PHB-,ammonium,2,0.05
216,226,2,2019-07-22,2019-07-22 23:20:01,CO2,226,12,1,2,0.1,6,80,0.0452,PHB+,ammonium,2,0.05
130,131,4,2019-07-22,2019-07-22 23:20:01,CO2,131,12,1,2,0.1,8,80,0.0262,PHB-,ammonium,2,0.05
113,121,1,2019-07-22,2019-07-22 23:21:01,CO2,121,12,1,2,0.1,5,80,0.0242,PHB+,ammonium,2,0.05
86,89,3,2019-07-22,2019-07-22 23:21:01,CO2,89,12,1,2,0.1,7,80,0.0178,PHB-,ammonium,2,0.05
216,216,2,2019-07-22,2019-07-22 23:21:01,CO2,216,12,1,2,0.1,6,80,0.0432,PHB+,ammonium,2,0.05
129,128,4,2019-07-22,2019-07-22 23:21:01,CO2,128,12,1,2,0.1,8,80,0.0256,PHB-,ammonium,2,0.05
111,112,1,2019-07-22,2019-07-22 23:22:01,CO2,112,12,1,2,0.1,5,80,0.0224,PHB+,ammonium,2,0.05
86,85,3,2019-07-22,2019-07-22 23:22:01,CO2,85,12,1,2,0.1,7,80,0.017,PHB-,ammonium,2,0.05
